,PlayerID,Player,Team,Position,Headshot,Team Logo,Jersey Number,playerStripped,GP,TOI,TOI/GP,CF/60,CA/60,CF%,FF/60,FA/60,FF%,SF/60,SA/60,SF%,GF/60,GA/60,GF%,xGF/60,xGA/60,xGF%,SCF/60,SCA/60,SCF%,HDCF/60,HDCA/60,HDCF%,HDGF/60,HDGA/60,HDGF%,MDCF/60,MDCA/60,MDCF%,MDGF/60,MDGA/60,MDGF%,LDCF/60,LDCA/60,LDCF%,LDGF/60,LDGA/60,LDGF%,On-Ice SH%,On-Ice SV%,PDO,Off. Zone Starts/60,Neu. Zone Starts/60,Def. Zone Starts/60,On The Fly Starts/60,Off. Zone Start %,Off. Zone Faceoffs/60,Neu. Zone Faceoffs/60,Def. Zone Faceoffs/60,Off. Zone Faceoff %
18,8476892,Colton Parayko,STL,D,https://assets.nhle.com/mugs/nhl/20232024/STL/8476892.png,https://assets.nhle.com/logos/nhl/svg/STL_20082009-20242025_light.svg,55,coltonparayko,82.0,1956.5833333333,23.860772357724,46.09,68.48,40.23,34.87,50.29,40.94,24.66,33.98,42.05,2.55,3.31,43.46,2.34,3.61,39.32,21.4,33.46,39.02,8.56,14.35,37.35,0.95,1.59,37.35,17.13,25.47,40.21,1.35,1.31,50.77,39.51,63.61,38.32,0.58,1.06,35.14,10.32,90.25,1.006,5.89,11.53,13.16,38.36,30.92,14.14,17.36,27.11,34.28
19,8478397,Rasmus Andersson,CGY,D,https://assets.nhle.com/mugs/nhl/20232024/CGY/8478397.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,4,rasmusandersson,78.0,1858.45,23.826282051282,66.86,64.83,50.77,48.62,46.2,51.28,32.83,31.77,50.82,3.13,3.78,45.33,3.44,3.56,49.14,30.44,31.93,48.81,12.56,13.08,48.99,1.55,1.65,48.48,23.85,25.14,48.68,1.12,1.72,39.39,61.28,55.54,52.46,0.98,0.93,51.22,9.54,88.11,0.976,8.59,10.27,9.23,49.69,48.19,24.57,17.5,20.27,54.79
20,8477948,Travis Sanheim,PHI,D,https://assets.nhle.com/mugs/nhl/20232024/PHI/8477948.png,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,6,travissanheim,81.0,1928.2333333333,23.805349794239,57.41,61.42,48.31,42.13,41.67,50.28,29.47,28.44,50.89,2.74,3.77,42.11,2.79,3.02,48.01,26.54,29.13,47.68,11.17,11.11,50.14,1.37,1.71,44.44,20.5,24.02,46.04,1.12,1.91,36.99,50.38,55.1,47.76,0.58,0.9,39.39,9.29,86.76,0.961,8.37,14.5,12.04,42.07,41.01,20.01,21.44,22.25,47.35
21,8476853,Morgan Rielly,TOR,D,https://assets.nhle.com/mugs/nhl/20232024/TOR/8476853.png,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,44,morganrielly,72.0,1709.3666666667,23.741203703704,71.43,57.95,55.21,51.53,42.09,55.04,36.36,28.43,56.12,4.42,3.26,57.53,3.86,3.01,56.18,35.52,27.91,56.00,16.5,11.48,58.97,2.39,1.47,61.82,25.37,21.9,53.66,1.92,1.26,60.29,65.4,45.48,58.98,0.81,0.96,45.71,12.16,88.52,1.007,12.57,11.65,8.04,42.93,60.99,27.2,16.81,16.71,61.95
22,8478396,Noah Hanifin,VGK,D,https://assets.nhle.com/mugs/nhl/20232024/VGK/8478396.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,15,noahhanifin,80.0,1889.1166666667,23.613958333333,62.03,61.55,50.19,44.69,43.51,50.67,31.28,30.62,50.54,3.56,3.08,53.59,3.32,3.3,50.12,28.93,30.59,48.61,12.1,11.88,50.46,1.87,1.24,60.20,22.44,24.94,47.36,1.14,1.57,42.19,55.19,53.91,50.59,0.92,0.6,60.61,11.37,89.94,1.013,8.29,12.01,12.23,44.88,40.40,20.58,18.2,24.55,45.60
23,8474565,Alex Pietrangelo,VGK,D,https://assets.nhle.com/mugs/nhl/20232024/VGK/8474565.png,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,7,alexpietrangelo,64.0,1508.2,23.565625,62.14,71.13,46.63,45.07,48.81,48.01,32.1,33.14,49.21,3.66,3.86,48.68,3.24,3.64,47.05,29.96,33.82,46.97,12.33,12.81,49.05,1.95,1.91,50.52,23.5,28.01,45.62,1.43,1.59,47.37,54.19,61.08,47.01,0.63,0.8,44.00,11.40,88.36,0.998,10.34,11.3,11.34,33.89,47.71,21.96,16.35,22.2,49.73
24,8477986,Brandon Montour,FLA,D,https://assets.nhle.com/mugs/nhl/20232024/FLA/8477986.png,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,62,brandonmontour,66.0,1547.5166666667,23.447222222222,76.92,47.5,61.83,54.9,36.45,60.1,38.38,25.05,60.51,3.68,2.17,62.91,4.16,2.31,64.32,37.53,21.01,64.11,16.52,8.76,65.34,1.74,1.01,63.38,28.02,16.34,63.17,1.76,0.98,64.15,66.36,39.93,62.43,0.73,0.39,65.00,9.60,91.33,1.009,11.24,10.97,7.1,36.48,61.31,25.36,16.48,14.54,63.56
25,8479323,Adam Fox,NYR,D,https://assets.nhle.com/mugs/nhl/20232024/NYR/8479323.png,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,23,adamfox,72.0,1687.9333333333,23.443518518519,73.65,50.33,59.4,54.53,36.19,60.11,36.79,24.78,59.76,4.34,2.17,66.67,4.18,2.7,60.78,36.54,23.92,60.44,15.0,9.6,60.98,1.81,0.92,66.23,28.72,19.1,60.06,1.56,1.23,55.93,68.34,41.54,62.2,1.75,0.31,85.00,11.79,91.25,1.030,12.55,8.99,8.46,35.05,59.73,28.51,15.21,16.28,63.65
26,8479425,Filip Hronek,VAN,D,https://assets.nhle.com/mugs/nhl/20232024/VAN/8479425.png,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,17,filiphronek,81.0,1898.75,23.441358024691,61.11,55.93,52.21,42.79,42.75,50.02,28.82,30.08,48.93,3.67,2.72,57.43,3.21,3.2,50.09,30.02,27.21,52.46,12.77,12.96,49.63,1.99,1.52,56.76,23.0,19.0,54.76,1.31,0.93,58.49,55.14,47.42,53.76,0.82,0.64,56.25,12.72,90.97,1.037,10.02,10.21,9.26,40.7,51.97,21.71,15.55,18.33,54.22
27,8478038,Devon Toews,COL,D,https://assets.nhle.com/mugs/nhl/20232024/COL/8478038.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,7,devontoews,82.0,1921.1833333333,23.42906504065,60.53,60.68,49.94,43.29,44.44,49.34,30.36,31.67,48.94,3.62,3.34,52.02,3.18,3.31,48.99,29.58,28.05,51.33,12.21,12.62,49.18,1.66,1.72,49.07,23.15,20.57,52.95,1.71,1.17,59.42,53.64,56.03,48.91,0.59,0.9,39.39,11.93,89.45,1.014,10.68,11.15,11.18,33.64,48.86,23.58,17.4,23.17,50.43
28,8476463,Jonas Brodin,MIN,D,https://assets.nhle.com/mugs/nhl/20232024/MIN/8476463.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,25,jonasbrodin,62.0,1449.0833333333,23.372311827957,52.96,64.01,45.27,37.8,45.67,45.29,25.71,31.47,44.97,2.86,3.19,47.26,2.41,3.08,43.91,22.69,29.69,43.32,10.02,12.09,45.32,1.57,1.66,48.72,16.89,23.46,41.86,0.77,0.88,46.67,45.63,63.34,41.88,0.6,1.14,34.48,11.11,89.87,1.010,7.45,10.6,11.68,35.53,38.96,17.89,18.59,25.71,41.03
29,8474716,Jared Spurgeon,MIN,D,https://assets.nhle.com/mugs/nhl/20232024/MIN/8474716.png,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,46,jaredspurgeon,16.0,373.23333333333,23.327083333333,66.88,63.02,51.49,47.1,44.05,51.68,30.54,28.45,51.77,3.05,3.05,50.00,3.51,3.18,52.48,33.92,31.51,51.84,12.22,10.29,54.29,1.29,0.96,57.14,28.94,28.29,50.56,1.29,0.43,75.00,55.26,64.32,46.21,0.93,2.32,28.57,10.00,89.27,0.993,10.13,6.27,14.95,38.58,40.38,23.79,10.61,28.45,45.54
30,8476854,Hampus Lindholm,BOS,D,https://assets.nhle.com/mugs/nhl/20232024/BOS/8476854.png,https://assets.nhle.com/logos/nhl/svg/BOS_20232024_light.svg,27,hampuslindholm,73.0,1699.9166666667,23.286529680365,54.14,58.8,47.94,39.46,43.31,47.68,28.62,30.11,48.74,3.0,2.75,52.15,2.87,3.15,47.67,25.66,28.77,47.15,11.54,11.97,49.10,1.48,1.52,49.41,18.82,22.4,45.66,1.27,1.08,54.00,42.77,53.23,44.56,0.71,0.56,56.00,10.48,90.86,1.013,6.04,10.38,14.08,45.0,30.00,14.89,15.88,26.47,36.01
31,8482105,Jake Sanderson,OTT,D,https://assets.nhle.com/mugs/nhl/20232024/OTT/8482105.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,85,jakesanderson,79.0,1834.25,23.21835443038,63.43,57.18,52.59,46.19,40.33,53.38,32.35,29.11,52.63,3.27,3.37,49.26,3.33,2.97,52.91,29.51,27.51,51.75,11.65,10.96,51.52,1.5,1.6,48.42,23.81,22.07,51.90,1.35,1.22,52.54,56.18,50.84,52.49,0.9,1.18,43.18,10.11,88.43,0.985,9.65,12.3,11.68,38.76,45.25,21.16,19.01,23.29,47.61
32,8478407,Vince Dunn,SEA,D,https://assets.nhle.com/mugs/nhl/20232024/SEA/8478407.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,29,vincedunn,59.0,1362.1333333333,23.087005649718,71.23,53.03,57.32,47.88,40.22,54.35,32.68,27.57,54.24,3.48,2.07,62.70,3.25,2.55,56.03,33.83,23.21,59.31,12.42,9.78,55.95,1.63,1.06,60.66,28.54,17.91,61.44,1.47,0.59,71.43,65.09,44.09,59.62,0.95,0.38,71.43,10.65,92.49,1.031,11.76,12.47,5.51,38.06,68.11,27.4,16.96,13.17,67.54
33,8478469,Thomas Chabot,OTT,D,https://assets.nhle.com/mugs/nhl/20232024/OTT/8478469.png,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,72,thomaschabot,51.0,1175.3,23.045098039216,70.35,54.57,56.31,50.59,37.62,57.35,33.85,26.39,56.19,3.73,3.17,54.07,3.6,2.69,57.24,34.92,25.78,57.53,13.68,10.77,55.95,1.68,1.58,51.56,28.32,20.01,58.59,2.04,1.09,65.22,59.8,42.55,58.43,0.59,0.74,44.44,11.01,88.01,0.990,8.63,9.5,5.72,43.8,60.14,24.1,16.13,13.63,63.87
34,8480803,Evan Bouchard,EDM,D,https://assets.nhle.com/mugs/nhl/20232024/EDM/8480803.png,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,2,evanbouchard,81.0,1862.7666666667,22.997119341564,79.88,43.58,64.7,59.59,32.66,64.59,42.39,23.64,64.20,5.44,2.51,68.42,4.97,2.47,66.84,42.9,21.71,66.40,19.0,8.73,68.52,3.09,1.26,71.11,31.87,17.31,64.80,1.63,0.99,62.30,70.35,33.96,67.44,1.54,0.37,80.49,12.84,89.37,1.022,11.95,9.41,5.89,30.89,66.97,29.99,14.78,13.56,68.86
35,8476457,Adam Larsson,SEA,D,https://assets.nhle.com/mugs/nhl/20232024/SEA/8476457.png,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,6,adamlarsson,81.0,1858.55,22.945061728395,54.3,67.02,44.76,36.16,49.75,42.09,24.54,33.25,42.46,2.16,3.0,41.88,2.35,3.44,40.56,24.66,30.41,44.78,8.97,12.43,41.93,0.9,1.61,35.90,20.92,23.98,46.60,0.82,1.25,39.58,47.8,62.86,43.19,0.79,0.65,54.84,8.82,90.97,0.998,7.97,12.24,10.17,38.26,43.95,18.92,16.95,21.69,46.58
36,8477346,MacKenzie Weegar,CGY,D,https://assets.nhle.com/mugs/nhl/20232024/CGY/8477346.png,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,52,mackenzieweegar,82.0,1880.2833333333,22.930284552846,66.09,60.66,52.14,47.42,42.6,52.68,32.13,29.8,51.88,3.51,3.48,50.23,3.29,3.24,50.37,29.29,30.0,49.41,11.81,12.13,49.33,1.6,1.6,50.00,23.32,23.83,49.46,1.28,1.36,48.39,58.63,52.08,52.96,1.24,0.97,56.25,10.92,88.33,0.993,8.36,10.63,9.83,50.99,45.96,21.83,17.84,20.49,51.58
37,8482671,Owen Power,BUF,D,https://assets.nhle.com/mugs/nhl/20232024/BUF/8482671.png,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,25,owenpower,76.0,1741.9166666667,22.919956140351,58.97,59.83,49.64,41.82,44.19,48.62,28.83,30.24,48.80,3.17,3.31,48.94,2.77,3.39,44.96,27.38,29.04,48.53,9.89,12.88,43.42,1.17,1.62,41.98,23.33,21.54,52.00,1.7,1.65,50.68,51.5,52.44,49.55,0.95,0.5,65.52,10.99,89.07,1.001,10.16,9.2,10.44,41.54,49.33,20.32,13.43,19.43,51.13
38,8478420,Mikko Rantanen,COL,R,https://assets.nhle.com/mugs/nhl/20232024/COL/8478420.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,96,mikkorantanen,80.0,1832.45,22.905625,80.12,50.88,61.16,58.32,37.23,61.03,41.39,26.13,61.30,5.5,2.82,66.14,4.43,2.59,63.09,41.42,22.66,64.64,16.24,9.89,62.16,2.72,1.31,67.48,33.57,17.03,66.35,2.14,1.05,67.12,74.82,42.38,63.84,1.42,0.8,63.83,13.29,89.22,1.025,16.44,10.22,5.37,28.91,75.38,34.97,15.36,13.46,72.21
39,8479983,Mario Ferraro,SJS,D,https://assets.nhle.com/mugs/nhl/20232024/SJS/8479983.png,https://assets.nhle.com/logos/nhl/svg/SJS_20082009-20232024_light.svg,38,marioferraro,78.0,1783.8166666667,22.869444444444,49.95,79.08,38.71,35.35,56.51,38.48,24.05,38.34,38.54,2.12,4.71,31.03,2.16,4.05,34.82,22.81,40.53,36.01,9.12,15.91,36.42,1.14,2.22,34.00,18.25,32.83,35.73,0.85,2.06,29.23,41.59,67.92,37.98,0.39,1.36,22.22,8.81,87.72,0.965,4.44,10.8,13.05,37.4,25.38,14.73,16.52,27.38,34.98
40,8477492,Nathan MacKinnon,COL,C,https://assets.nhle.com/mugs/nhl/20232024/COL/8477492.png,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,29,nathanmackinnon,82.0,1870.7666666667,22.814227642276,82.97,49.01,62.87,61.0,36.11,62.81,43.14,25.34,63.00,6.0,2.82,68.00,4.63,2.56,64.41,43.17,22.1,66.14,17.42,9.33,65.11,3.05,1.38,68.84,34.34,17.02,66.86,2.31,1.03,69.23,76.9,40.77,65.35,1.48,0.69,68.09,13.90,88.86,1.028,16.58,10.9,5.0,30.12,76.82,35.79,16.84,13.18,73.08
41,8480434,Sean Durzi,ARI,D,https://assets.nhle.com/mugs/nhl/20232024/ARI/8480434.png,https://assets.nhle.com/logos/nhl/svg/ARI_20202021-20232024_light.svg,50,seandurzi,76.0,1726.6833333333,22.71951754386,64.53,53.24,54.79,46.81,38.22,55.05,31.66,26.51,54.42,3.96,3.09,56.16,3.61,2.9,55.44,33.15,26.44,55.63,13.2,10.53,55.64,1.91,1.36,58.51,26.59,21.22,55.62,1.34,1.2,52.73,53.51,44.32,54.69,1.31,0.85,60.47,12.51,88.34,1.008,9.8,11.29,9.35,39.89,51.18,23.18,16.3,16.61,58.25
42,8483457,Lane Hutson,MTL,D,https://assets.nhle.com/mugs/nhl/20232024/MTL/8483457.png,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,48,lanehutson,2.0,45.433333333333,22.716666666667,50.18,71.31,41.3,34.34,51.5,40.0,23.77,36.98,39.13,2.64,5.28,33.33,2.59,2.79,48.17,30.37,29.05,51.11,11.89,10.56,52.94,2.64,1.32,66.67,24.65,24.65,50.00,0.0,1.76,0.00,34.34,59.13,36.73,0.0,3.82,0.00,11.11,85.71,0.968,2.64,10.56,6.6,42.26,28.57,10.56,14.53,13.21,44.44
