,PlayerID,Player,Team,Position,Age,ATOI,GP,Gper1kChunk,A1per1kChunk,A2per1kChunk
40,8473507.0,Jeff Petry,FLA,D,38.0,1.765830660672547,15.468885565517736,0.4742173579134416,1.326588833257415,1.1618513303312314
41,8477492.0,Nathan MacKinnon,COL,C,30.0,1.6590068478283353,16.57037968867352,2.7281273502172594,4.72859928831981,3.1312696643232343
42,8479325.0,Charlie McAvoy,BOS,D,28.0,1.0529354988482467,6.188430044336064,0.6646509994416067,1.3650267444859239,1.3964957863916259
43,8478420.0,Mikko Rantanen,DAL,R,29.0,0.9438034127019141,13.59652364709492,2.6436048083411046,2.354303182283174,1.6739943061696438
44,8480807.0,Mattias Samuelsson,BUF,D,25.0,1.312834861081145,8.651403179818793,0.44370972526656366,0.7166493363765531,0.6245057196455063
45,8477950.0,Tony DeAngelo,NYI,D,30.0,3.982296562959846,14.16900552967411,1.0701457091369688,1.4665757918619362,1.2188069589857529
46,8477488.0,Brett Pesce,NJD,D,31.0,1.0748357222528817,8.589947980001027,0.4522864141900618,0.7979430903565854,0.804813193700908
47,8476958.0,Jaccob Slavin,CAR,D,31.0,1.2285996054981947,5.063136661689449,0.44576243531675147,0.9840512227090333,1.0691151029559527
48,8478882.0,Vladislav Gavrikov,NYR,D,30.0,1.602573307308967,4.825689404064903,0.4327979014994627,0.9824658585331163,0.8482217062553964
49,8480817.0,K'Andre Miller,CAR,D,25.0,1.1267221568345318,6.383215113911014,0.5054867057400059,1.0479926301683875,1.0711607798566567
50,8480145.0,Neal Pionk,WPG,D,30.0,1.6429237752527839,7.217299275306017,0.7207322035779788,1.1898569088999817,1.1779027719683528
51,8482105.0,Jake Sanderson,OTT,D,23.0,1.2183390475171922,5.886038518567053,0.7677629717788874,1.5155636395147414,1.1795827698303347
52,8481524.0,Bowen Byram,BUF,D,24.0,1.6224699834988077,5.311295088865424,0.8428990145355002,1.0872414037919949,1.0425788934027156
53,8474716.0,Jared Spurgeon,MIN,D,36.0,3.131235291135573,13.983031149904841,0.7098839313146489,1.2578750930153608,1.2771087056666324
54,8476869.0,Brady Skjei,NSH,D,31.0,1.2797959171910593,5.090766072403162,0.7994469850134037,0.9658648514815336,1.0434595618697073
55,8476462.0,Dougie Hamilton,NJD,D,32.0,2.1534799531695534,12.625909889433807,1.5515738504873198,2.117621460178173,1.7382358443992376
56,8477934.0,Leon Draisaitl,EDM,C,30.0,0.8497224072638371,14.890870341033594,3.5177362101489265,3.3822933458659405,2.398010681870783
57,8476853.0,Morgan Rielly,TOR,D,31.0,1.1466821797999087,6.739109131826043,0.5023677777812199,1.9361178616434809,1.5973155454640047
58,8479425.0,Filip Hronek,VAN,D,28.0,1.1163030817271944,5.450541764798866,0.4642227931817998,1.468067291096988,1.2454616420762312
59,8479998.0,Mikey Anderson,LAK,D,26.0,1.6474354483055482,6.2021361220476265,0.37525189129207853,0.8200403166071076,0.7717990391794897
60,8476917.0,Adam Pelech,NYI,D,31.0,1.0154776583305105,7.628076619284071,0.4857005082075654,1.0212222832805933,1.1853864562941971
61,8479983.0,Mario Ferraro,SJS,D,27.0,1.546263558148489,6.254868023791098,0.3834235790475404,0.7268934035233836,0.680495646626792
62,8474151.0,Ryan McDonagh,TBL,D,36.0,1.9600476699427507,5.557720836406798,0.38638660974332567,1.026557902964169,1.0381624657622697
63,8479398.0,Samuel Girard,COL,D,27.0,1.2122048416167552,7.939807023465459,0.38523552534923544,0.9497190941117221,0.9731835211130389
64,8475218.0,Mattias Ekholm,EDM,D,35.0,1.7405387203189626,6.379119243965247,0.7284373853345408,1.4626524391835798,1.1509084075556153
65,8477447.0,Shea Theodore,VGK,D,30.0,1.3460581225894768,8.697530548454464,0.7295303517060718,2.8706418280270776,1.9870059955531838
66,8475790.0,Erik Gudbranson,CBJ,D,33.0,2.0856705846449928,16.53508994074961,0.7473408543662066,1.3365033095477126,1.35752401266244
67,8476856.0,Mathew Dumba,DAL,D,31.0,1.9407828425076057,,,,
68,8478483.0,Mitch Marner,VGK,R,28.0,0.5545799726369868,18.648855589822197,1.4459902121039319,4.326826626828922,2.777841922332499
69,8482116.0,Tim Stützle,OTT,C,23.0,0.7496004058922127,15.403339445178926,2.147725855444964,2.8981592130464793,2.0019594794652615
70,8479369.0,Andrew Peeke,BOS,D,27.0,1.7043177702404304,9.426561730504337,0.3984577269096882,0.8666938932137894,0.9303828813052606
71,8477493.0,Aleksander Barkov,FLA,C,30.0,0.6726486280556546,,,,
72,8474673.0,TJ Brodie,CHI,D,35.0,2.1115228283819847,,,,
73,8476885.0,Jacob Trouba,ANA,D,31.0,1.1809340954796506,8.477278524518402,0.6363697573764185,1.2395105780676938,1.0974243669493413
74,8475181.0,Nick Leddy,SJS,D,34.0,1.8809125481973499,16.200158993537634,0.6698697876822178,1.1521026985639897,1.2066505315385023
75,8478864.0,Kirill Kaprizov,MIN,L,28.0,0.8533572399967156,12.205293989809027,3.5070437674167043,2.429005535773082,1.8536467500403244
76,8477346.0,MacKenzie Weegar,CGY,D,31.0,1.2508541783915201,5.85753978293052,0.8878417462811524,1.0649953886305523,1.1571013933040961
77,8480018.0,Nick Suzuki,MTL,C,26.0,0.66502613213643,8.871989799790605,1.63672960109017,2.539000821692196,1.6814859155842996
78,8478507.0,John Marino,UTA,D,28.0,0.9916507349522045,10.815183642571414,0.6124753379515376,1.0373938523551853,1.0314297296224555
79,8482655.0,J.J. Moser,TBL,D,25.0,1.0449832332026878,8.453279745556486,0.5414285605838414,0.8657723952149436,1.0495045552909295
80,8476429.0,Scott Mayfield,NYI,D,33.0,1.1851165861713144,12.121381011684022,0.42912512137053066,0.6924464405629904,0.7642750312380575
81,8480035.0,Henri Jokiharju,BOS,D,26.0,0.9255366635493807,8.04023934285088,0.3721680668858516,0.7476139917233128,0.7772377605716754
82,8474574.0,Tyler Myers,VAN,D,35.0,1.374601540853139,7.069766166723228,0.4317030440447367,0.9505707829625103,0.9696757779923026
83,8477506.0,Ryan Pulock,NYI,D,31.0,1.2153091649776429,8.225402087349154,0.43849914273199836,0.7995908795071128,0.7992681932986105
84,8476906.0,Shayne Gostisbehere,CAR,D,32.0,0.9411042979138965,7.693307714534612,0.7425510931026573,2.7592745252104844,2.0747946374852715
85,8479343.0,Clayton Keller,UTA,R,27.0,0.6135398063701549,11.560664566907791,1.9648648274153147,3.0681691495250027,3.057458227691438
86,8476468.0,J.T. Miller,NYR,C,32.0,0.6234075765592277,12.161052254774287,1.897675695472512,3.723651596970695,2.0959935840848756
87,8477500.0,Bo Horvat,NYI,C,30.0,0.6910956266373957,7.004849615902388,1.8611778135096972,1.2410206124155179,0.8219836066956432
88,8475208.0,Brian Dumoulin,LAK,D,34.0,1.2022338554792042,8.081015280449915,0.42758409650118434,0.9143652398306128,0.8631793115608404
89,8475906.0,John Klingberg,SJS,D,33.0,2.5910579083451575,19.218665220021247,1.1198180188270803,1.7394009337792034,1.6122185151527577
90,8475324.0,Nick Jensen,OTT,D,35.0,1.342515295266793,8.262465539366113,0.36918162373861624,0.8978713289867307,0.8043549729283046
91,8475279.0,Ben Chiarot,DET,D,34.0,1.1582049367637963,9.68237531033062,0.36894153590738726,1.1015692379417874,1.0493833347240291
92,8477969.0,Marcus Pettersson,VAN,D,29.0,1.315760066467553,5.498232758200187,0.4095103202368413,1.3346687177745766,0.9428902741726407
93,8480012.0,Elias Pettersson,VAN,C,27.0,0.5860541300367731,13.864599319713838,1.9731443088571003,2.310217551971785,1.6639408573817098
94,8477456.0,J.T. Compher,DET,L,30.0,0.958454733873081,5.954817532033468,1.2751279736225523,1.144228382187877,0.954584690198035
95,8478398.0,Kyle Connor,WPG,L,29.0,0.7531282803693439,13.403008949964576,2.530927849425514,2.577657151899635,1.4874562252634393
96,8482087.0,Kaiden Guhle,MTL,D,23.0,1.0051553551257977,6.702715650860479,0.521197609034323,1.0685683755366313,1.0009540958684346
97,8476460.0,Mark Scheifele,WPG,C,32.0,0.7626636471982935,7.914051638237846,2.5227671362681443,2.3124088960780664,1.5459138370735608
98,8477476.0,Artturi Lehkonen,COL,L,30.0,0.9644435517867299,6.992310633941077,2.1000863611074556,1.6183413235559267,1.284820844037897
99,8479314.0,Matthew Tkachuk,FLA,L,28.0,0.6184676984292532,,,,
100,8477948.0,Travis Sanheim,PHI,D,29.0,1.3565798854042428,4.895495389790958,0.5294657834928221,0.8817191738020284,0.8729639770136107
101,8480865.0,Noah Dobson,MTL,D,25.0,1.1897391152370498,11.130275815636178,0.8859468145483004,1.6273991855938383,1.344695859476385
102,8470600.0,Ryan Suter,STL,D,40.0,1.9119527683883477,,,,
103,8471685.0,Anze Kopitar,LAK,C,38.0,1.0800295399842008,10.546240179811376,1.6507298322439639,2.421822926254744,1.5937250424253337
104,8479318.0,Auston Matthews,TOR,C,28.0,0.8552822924194673,12.188951729410364,6.642100002893404,2.061432653046519,1.5052614159217224
105,8477501.0,Valeri Nichushkin,COL,R,30.0,0.7752567541687696,11.412475259046913,2.442975130036063,1.4307353461623034,1.1893200069159862
106,8482245.0,Artem Zub,OTT,D,30.0,1.2147019094297158,8.710615799117063,0.4604722230291319,0.7470858059056371,0.8303030246594896
107,8475718.0,Justin Holl,DET,D,33.0,1.3450566938840198,,,,
108,8476432.0,Boone Jenner,CBJ,C,32.0,1.566051809926824,14.149918095039746,4.008899166418505,1.6406834721951549,1.3716436809988304
109,8471214.0,Alex Ovechkin,WSH,L,40.0,1.451310610925236,12.636670522038566,4.949896162423201,1.636559508055567,1.2771309405127502
110,8480883.0,Ty Smith,CAR,D,25.0,2.8891463369449992,,,,
111,8475692.0,Mats Zuccarello,MIN,R,38.0,1.1965157866129865,,,,
112,8475171.0,Oliver Ekman-Larsson,TOR,D,34.0,1.2036334517680687,6.809369395215739,0.4841497239162808,1.2822768680028396,1.008365528007932
113,8478399.0,Jonas Siegenthaler,NJD,D,28.0,1.2182764419722871,9.536570059399315,0.37661460701427835,0.8101150972399267,0.7475872475557609
114,8475786.0,Zach Hyman,EDM,L,33.0,0.6249963477717017,,,,
115,8471675.0,Sidney Crosby,PIT,C,38.0,1.7380586349911047,18.479103266974978,2.775451947631908,3.0450895393463258,2.4211234418505208
116,8476879.0,Cody Ceci,LAK,D,32.0,4.864838042282454,31.350639702105866,0.8237219638735626,1.0452530801548576,1.5774082984127806
117,8476453.0,Nikita Kucherov,TBL,R,32.0,0.8674694082736343,18.204467702262765,2.2538423215233747,5.904297943231657,3.2129697325312834
118,8475690.0,Chris Tanev,TOR,D,36.0,1.6204594134919237,7.934296128425087,0.35686791826237035,0.7888790865379354,0.7323462837171294
119,8478439.0,Travis Konecny,PHI,R,28.0,0.6006735633124438,8.770961486477647,2.235767394351954,2.2615507526254324,1.2885592623278999
120,8477404.0,Jake Guentzel,TBL,C,31.0,0.7569285511307278,8.167906365153158,3.7173824782110247,2.309073468560741,1.583826308281657
121,8482122.0,Brock Faber,MIN,D,23.0,5.264635666419458,15.250433614650966,0.7160976734814121,1.594360741851127,1.4978763283018868
122,8480796.0,Martin Fehérváry,WSH,D,26.0,0.8966658602257714,7.3123122285833,0.44094418957692644,0.8735271635978399,0.7886917956336889
123,8481559.0,Jack Hughes,NJD,C,24.0,0.9154436749032949,11.50747823151689,3.138934825497168,2.7004904826445344,1.9221057698279511
124,8476459.0,Mika Zibanejad,NYR,C,32.0,0.6027834993975982,15.401739726340491,1.9660704675839715,2.4412814504682707,1.5475360843574384
125,8476923.0,Damon Severson,CBJ,D,31.0,0.9165712851140946,6.167856236980578,0.6000143950807991,1.0816577616236218,0.9696075476243942
126,8477435.0,Ryan Graves,PIT,D,30.0,2.3823655410053366,,,,
127,8476902.0,Esa Lindell,DAL,D,31.0,1.296437071937749,5.490715315016499,0.4653962823256232,0.8597767590007905,0.9187259143399957
128,8481567.0,Henry Thrun,SJS,D,24.0,1.3538407341720395,,,,
129,8475188.0,Brayden McNabb,VGK,D,34.0,1.2963330323919873,6.698444478965954,0.44511239581693235,0.9897866021957822,0.9028099214627483
130,8482667.0,William Eklund,SJS,L,23.0,1.1079808177075596,15.327979131351178,1.6761687094202715,1.8787866382043037,1.2774267907530152
131,8476454.0,Ryan Nugent-Hopkins,EDM,C,32.0,0.6032552689346524,14.065820962649681,1.8304876180395444,2.729278644663552,2.2667532526064464
132,8480434.0,Sean Durzi,UTA,D,27.0,1.6977081557897655,16.49618139870298,0.9718401475300323,1.3656121313710199,1.5249183768195942
133,8477933.0,Sam Reinhart,FLA,C,30.0,0.6322673419657135,11.023831225318391,3.9377741216595505,1.3450477998015757,1.026070542560953
134,8476988.0,Matt Benning,TOR,D,31.0,4.875532321852036,,,,
135,8475197.0,Tyson Barrie,CGY,D,34.0,2.9526843744520606,,,,
136,8476979.0,Erik Gustafsson,DET,D,33.0,1.4790609600253999,,,,
137,8478013.0,Jake Walman,EDM,D,29.0,1.7645604061766693,,,,
138,8477951.0,Nick Schmaltz,UTA,C,29.0,0.6387319722534003,5.820653563994803,1.2774763939759732,1.7334108995387656,1.6819834939237734
139,8478010.0,Brayden Point,TBL,C,29.0,0.5470208312286058,13.18195959922916,3.625470729072769,1.431929601296192,1.2314228198918415
140,8481546.0,Cam York,PHI,D,24.0,1.5124081605980961,,,,
141,8481568.0,Alex Vlasic,CHI,D,24.0,2.3281083918391103,11.117514819779958,0.6456393707181964,1.1586383811213778,1.0095592802490747
142,8478550.0,Artemi Panarin,NYR,L,34.0,0.8140573174210206,16.25591300588455,3.2102293034159586,3.2388615365868794,2.783279161364062
143,8475455.0,Brenden Dillon,NJD,D,35.0,1.0830360098578302,8.103782639689337,0.5265771085771653,1.121082895436212,1.128517379720938
144,8476441.0,Joel Edmundson,LAK,D,32.0,1.645276020858616,10.286595492936321,0.348943338078938,0.6584519610667748,0.6771485136777785
145,8477956.0,David Pastrnak,BOS,R,29.0,0.740596737775168,17.241285507111822,5.755793662252337,3.228169474381132,2.1966426494848164
146,8476331.0,Dylan DeMelo,WPG,D,32.0,1.1758210113338343,5.887526532952103,0.34357874579791775,0.9464563159216387,0.8773605076181884
147,8477946.0,Dylan Larkin,DET,C,29.0,0.611263781702778,8.063183185904432,2.3039336577008878,2.064788364071638,1.4132085444318148
148,8478427.0,Sebastian Aho,CAR,C,28.0,0.589565693531208,8.922626138859584,2.6405944411212428,2.665734186912341,1.8256428051644702
149,8476931.0,Jake McCabe,TOR,D,32.0,1.3477666899226037,5.675466974155806,0.4225577313260511,0.9857648123599995,0.8827646317123873
150,8475179.0,Dmitry Kulikov,FLA,D,35.0,1.2893228168637143,8.941322175940929,0.39706730290799575,0.8867824674139732,0.9093472644805867
151,8477402.0,Pavel Buchnevich,STL,L,30.0,0.5939342718302609,7.411758952271396,1.9216439324959989,1.9388943668088727,1.2791139699916747
152,8481014.0,Alexander Romanov,NYI,D,25.0,1.0588232922853795,5.635581592642585,0.41280931487755584,0.9114251961492995,0.7210099245442425
153,8476473.0,Connor Murphy,CHI,D,32.0,1.2683477022321246,8.632973812262852,0.3763972915357239,0.8783730971668843,0.9845735607458898
154,8478414.0,Timo Meier,NJD,R,29.0,0.8197260350504695,5.81193702635632,2.606064021587702,1.3446832530245718,0.8038315281192793
155,8474013.0,Ian Cole,UTA,D,36.0,2.0452976679795545,8.34466496303438,0.43625013676220487,0.7515088771599752,0.7869199010915233
156,8475913.0,Mark Stone,VGK,R,33.0,0.6363805826653952,11.417796287343155,2.2248823557197164,2.8662911422838397,2.0888539452694146
157,8478873.0,Troy Terry,ANA,R,28.0,0.5510547321842744,6.4549053175808,1.4789739621210805,1.540050537283276,1.0611251489242297
158,8481122.0,Simon Benoit,TOR,D,27.0,1.341165981744023,10.691695720326845,0.40205266727891,0.6378442400876917,0.7179960686672424
159,8480023.0,Robert Thomas,STL,C,26.0,0.8106706260147384,9.198057047628286,1.3251020575258057,3.749421356266945,2.3429155353274997
160,8475825.0,Jani Hakanpää,TOR,D,33.0,4.4751273870624155,,,,
