,PlayerID,Player,Position,Team,Age,ATOI,Gper1kChunk,A1per1kChunk,A2per1kChunk
145,8477493,Aleksander Barkov,C,FLA,20,19.553393147054,9.67839137997353,6.771942713871327,4.671534312698803
146,8470626,Loui Eriksson,L,ARI,30,19.538018240868325,9.389671361502348,5.633802816901409,4.694835680751174
147,8470616,Ryan Kesler,C,ANA,31,19.530690068949898,6.80548497327424,6.114802156320711,4.191014671040016
148,8470612,Ryan Getzlaf,C,ANA,30,19.489254720670186,4.512163655016295,9.945984737633335,6.605888833180762
149,8475794,Tyler Seguin,C,DAL,23,19.475193249046992,11.80850819051804,9.336296111957473,5.044007992257733
150,8468083,Henrik Zetterberg,C,DET,35,19.417533680837746,4.083812395941319,6.596927716520592,5.026230641158546
151,8471215,Evgeni Malkin,C,PIT,29,19.399902119639638,11.305140124104316,9.541460753887446,5.1007737466566185
152,8476879,Cody Ceci,D,EDM,22,19.34208304210414,3.2978187994848405,2.687218736370055,2.88922883875839
153,8469500,Michael Cammalleri,L,EDM,33,19.34194091499212,8.3550875141878,7.840700769282242,3.19296403934422
154,8470610,Zach Parise,L,COL,31,19.300053698000184,9.473889198804233,5.29351579848643,5.026146714244517
155,8469619,Dennis Seidenberg,D,NYI,34,19.272722918208366,0.5885724277527495,2.300110815508859,2.147346866088257
156,8475869,Brandon Davidson,D,BUF,24,19.264349941624225,1.7415684432566163,1.105681380123118,2.0843233008270214
157,8470655,David Backes,R,ANA,31,19.25811897094454,6.905915246219444,5.614504188276418,2.371080897835304
158,8473604,Jonathan Toews,C,CHI,27,19.235173316664117,9.086438177903078,5.573048764559891,4.240691456128442
159,8471669,Paul Stastny,C,CAR,30,19.228759112398084,4.6664140383860495,7.792917399769401,6.99909827714023
160,8475791,Taylor Hall,L,CHI,24,19.22542380372339,8.255278615653278,9.207810763613272,3.1751071598666454
161,8477497,Sean Monahan,C,WPG,21,19.207609859676477,8.672959601205406,8.004263673016824,3.560618190880731
162,8476931,Jake McCabe,D,TOR,22,19.157147220789483,1.3409883111624188,2.353226261824413,1.046076503334683
163,8476887,Filip Forsberg,L,NSH,21,19.147902460744703,10.561239185397527,4.480525715017133,5.44063836823509
164,8473563,Nicklas Backstrom,C,WSH,28,19.147729035089533,6.788947863850112,10.039072091804206,7.286976227516023
165,8471392,Roman Polak,D,DAL,29,19.14003927977186,0.3676763905987319,2.5982149798717393,2.2908958546291176
166,8471707,James Neal,L,STL,28,19.11743628904058,9.911436518847715,6.074751414777632,2.5577900693800557
167,8476191,Kevan Miller,D,BOS,28,19.101901006040524,1.743322196734757,2.0857543941952903,2.554236089888223
168,8476454,Ryan Nugent-Hopkins,C,EDM,22,19.02144126660771,5.975049723430195,7.142222014596321,3.805454900660786
169,8466139,Patrick Marleau,C,SJS,36,19.00318438759796,8.011108737449435,4.165776543473705,3.2044434949797735
170,8474134,Yannick Weber,D,PIT,27,18.987404749570715,1.4485900053163854,3.2628385171697802,1.976778888471395
171,8471698,T.J. Oshie,R,WSH,29,18.9816156835451,8.51772136541922,3.719208707065195,4.617546490316215
172,8476455,Gabriel Landeskog,L,COL,23,18.971655967674828,7.099860911967868,6.381294179722371,5.251189922078046
173,8477492,Nathan MacKinnon,C,COL,20,18.969439459849454,7.587302657537982,5.657383262964116,5.859515517163292
174,8475188,Brayden McNabb,D,VGK,24,18.921089565375734,0.6624513294109288,1.9678321034308748,2.0043130012412758
175,8475208,Brian Dumoulin,D,SEA,24,18.920341988056215,0.039175045199510525,2.628471088518213,2.630930661100923
176,8471217,Andrew Ladd,L,ARI,30,18.87370217225128,8.418004393024304,3.2426784274970504,4.082391661866879
177,8473933,Ben Lovejoy,D,DAL,31,18.86221850028079,1.5142750001725604,0.7586982618065501,2.159852275784965
178,8476312,Josh Manson,D,COL,24,18.81458931517073,1.7666814098997106,1.1387352713433283,2.5490697134121625
179,8471273,Brandon Dubinsky,C,CBJ,29,18.792821885313064,6.009974091215692,7.811529272548599,3.372842551571322
180,8475191,Reilly Smith,R,PIT,24,18.76839100833267,8.190813183932901,5.569752965074373,2.621060218858528
181,8473673,David Schlemko,D,MTL,28,18.747876180304523,2.1684051539657894,3.581572309227226,1.3540888249783178
182,8467096,Dan Boyle,D,NYR,39,18.74660027081342,3.4970033242580403,2.4942679602240965,2.5155158007332785
183,8475765,Vladimir Tarasenko,R,OTT,24,18.71717262940755,13.366070113817532,5.416719801947613,6.005169735723444
184,8473419,Brad Marchand,L,BOS,27,18.692843046497348,12.631636107567331,5.2844233392327205,3.1603537801193267
185,8474749,Matt Bartkowski,D,MIN,27,18.66565443916154,1.9910470563928895,1.69667524218314,2.351458903850052
186,8475902,Zach Trotman,D,PIT,25,18.65005877660684,1.6175419227806669,1.4115186309369734,2.2871987863199217
187,8476461,Sean Couturier,C,PHI,23,18.647229157065514,4.7244533221401,6.40575879971562,4.7197475841451535
188,8474161,Jakub Voracek,R,CBJ,26,18.620107946924282,4.50786281631787,9.903867822750795,6.289852523078153
189,8475168,Matt Duchene,C,DAL,24,18.614857300255537,10.426211788908617,5.871451356945904,4.6435524811199
190,8476460,Mark Scheifele,C,WPG,22,18.595452426775896,10.242293485609038,7.253907335096978,4.732932423150681
191,8474571,Mikkel Boedker,L,OTT,26,18.575056381771542,5.751022098288472,7.048359447845637,4.375874717119564
192,8466378,Martin St. Louis,R,NYR,40,18.572345970215817,6.54751443862915,7.087262153625488,5.086050987243652
193,8470595,Eric Staal,C,FLA,31,18.544226947914915,4.170667472960398,5.16503436637732,3.2248813598053774
194,8475692,Mats Zuccarello,R,MIN,28,18.53858716304848,8.658041717285736,9.003709336992301,2.704385974011082
