,GameID,Time (EST),Game Number,Game State,Period,Home Score,Home Team,Visiting Score,Visiting Team
283,2025020284,2025-11-15T18:00:00,284,1,1,0,Minnesota Wild,0,Anaheim Ducks
284,2025020285,2025-11-15T19:00:00,285,1,1,0,Montréal Canadiens,0,Boston Bruins
285,2025020286,2025-11-15T19:00:00,286,1,1,0,Ottawa Senators,0,Los Angeles Kings
286,2025020287,2025-11-15T19:00:00,287,1,1,0,Detroit Red Wings,0,Buffalo Sabres
287,2025020288,2025-11-15T19:00:00,288,1,1,0,Washington Capitals,0,New Jersey Devils
288,2025020289,2025-11-15T19:00:00,289,1,1,0,Carolina Hurricanes,0,Edmonton Oilers
289,2025020290,2025-11-15T19:00:00,290,1,1,0,Columbus Blue Jackets,0,New York Rangers
290,2025020291,2025-11-15T19:00:00,291,1,1,0,Chicago Blackhawks,0,Toronto Maple Leafs
291,2025020292,2025-11-15T20:00:00,292,1,1,0,St. Louis Blues,0,Vegas Golden Knights
292,2025020293,2025-11-15T20:00:00,293,1,1,0,Dallas Stars,0,Philadelphia Flyers
293,2025020294,2025-11-15T22:00:00,294,1,1,0,Calgary Flames,0,Winnipeg Jets
294,2025020295,2025-11-15T22:00:00,295,1,1,0,Seattle Kraken,0,San Jose Sharks
295,2025020296,2025-11-16T09:00:00,296,1,1,0,Pittsburgh Penguins,0,Nashville Predators
296,2025020297,2025-11-16T17:00:00,297,1,1,0,Tampa Bay Lightning,0,Vancouver Canucks
297,2025020298,2025-11-16T18:00:00,298,1,1,0,Minnesota Wild,0,Vegas Golden Knights
298,2025020299,2025-11-16T19:00:00,299,1,1,0,New York Rangers,0,Detroit Red Wings
299,2025020300,2025-11-16T21:00:00,300,1,1,0,Colorado Avalanche,0,New York Islanders
300,2025020301,2025-11-17T19:00:00,301,1,1,0,Boston Bruins,0,Carolina Hurricanes
301,2025020302,2025-11-17T19:00:00,302,1,1,0,Buffalo Sabres,0,Edmonton Oilers
302,2025020303,2025-11-17T19:00:00,303,1,1,0,Florida Panthers,0,Vancouver Canucks
303,2025020304,2025-11-17T19:00:00,304,1,1,0,Washington Capitals,0,Los Angeles Kings
304,2025020305,2025-11-17T19:30:00,305,1,1,0,Columbus Blue Jackets,0,Montréal Canadiens
305,2025020306,2025-11-17T22:00:00,306,1,1,0,Anaheim Ducks,0,Utah Mammoth
306,2025020307,2025-11-18T19:00:00,307,1,1,0,Toronto Maple Leafs,0,St. Louis Blues
307,2025020308,2025-11-18T19:00:00,308,1,1,0,Detroit Red Wings,0,Seattle Kraken
308,2025020309,2025-11-18T19:00:00,309,1,1,0,Tampa Bay Lightning,0,New Jersey Devils
309,2025020310,2025-11-18T20:00:00,310,1,1,0,Dallas Stars,0,New York Islanders
310,2025020311,2025-11-18T20:00:00,311,1,1,0,Winnipeg Jets,0,Columbus Blue Jackets
311,2025020312,2025-11-18T20:30:00,312,1,1,0,Chicago Blackhawks,0,Calgary Flames
312,2025020313,2025-11-18T22:00:00,313,1,1,0,Vegas Golden Knights,0,New York Rangers
313,2025020314,2025-11-18T22:00:00,314,1,1,0,San Jose Sharks,0,Utah Mammoth
314,2025020315,2025-11-19T19:00:00,315,1,1,0,Washington Capitals,0,Edmonton Oilers
315,2025020316,2025-11-19T19:30:00,316,1,1,0,Buffalo Sabres,0,Calgary Flames
316,2025020317,2025-11-19T21:30:00,317,1,1,0,Minnesota Wild,0,Carolina Hurricanes
317,2025020318,2025-11-19T22:00:00,318,1,1,0,Anaheim Ducks,0,Boston Bruins
318,2025020319,2025-11-20T19:00:00,319,1,1,0,Toronto Maple Leafs,0,Columbus Blue Jackets
319,2025020320,2025-11-20T19:00:00,320,1,1,0,Montréal Canadiens,0,Washington Capitals
320,2025020321,2025-11-20T19:00:00,321,1,1,0,Detroit Red Wings,0,New York Islanders
321,2025020322,2025-11-20T19:30:00,322,1,1,0,Tampa Bay Lightning,0,Edmonton Oilers
322,2025020323,2025-11-20T19:00:00,323,1,1,0,Florida Panthers,0,New Jersey Devils
323,2025020324,2025-11-20T19:00:00,324,1,1,0,Philadelphia Flyers,0,St. Louis Blues
324,2025020325,2025-11-20T20:00:00,325,1,1,0,Chicago Blackhawks,0,Seattle Kraken
325,2025020326,2025-11-20T21:00:00,326,1,1,0,Colorado Avalanche,0,New York Rangers
326,2025020327,2025-11-20T21:00:00,327,1,1,0,Utah Mammoth,0,Vegas Golden Knights
327,2025020328,2025-11-20T22:00:00,328,1,1,0,Vancouver Canucks,0,Dallas Stars
328,2025020329,2025-11-20T22:00:00,329,1,1,0,Anaheim Ducks,0,Ottawa Senators
329,2025020330,2025-11-20T22:00:00,330,1,1,0,San Jose Sharks,0,Los Angeles Kings
330,2025020331,2025-11-21T19:00:00,331,1,1,0,Buffalo Sabres,0,Chicago Blackhawks
331,2025020332,2025-11-21T19:00:00,332,1,1,0,Pittsburgh Penguins,0,Minnesota Wild
332,2025020333,2025-11-21T20:00:00,333,1,1,0,Winnipeg Jets,0,Carolina Hurricanes
333,2025020334,2025-11-21T22:30:00,334,1,1,0,Los Angeles Kings,0,Boston Bruins
334,2025020335,2025-11-22T13:00:00,335,1,1,0,Detroit Red Wings,0,Columbus Blue Jackets
335,2025020336,2025-11-22T15:30:00,336,1,1,0,New York Islanders,0,St. Louis Blues
336,2025020337,2025-11-22T19:00:00,337,1,1,0,Montréal Canadiens,0,Toronto Maple Leafs
337,2025020338,2025-11-22T19:00:00,338,1,1,0,Florida Panthers,0,Edmonton Oilers
338,2025020339,2025-11-22T19:00:00,339,1,1,0,Philadelphia Flyers,0,New Jersey Devils
339,2025020340,2025-11-22T19:00:00,340,1,1,0,Pittsburgh Penguins,0,Seattle Kraken
340,2025020341,2025-11-22T19:00:00,341,1,1,0,Washington Capitals,0,Tampa Bay Lightning
341,2025020342,2025-11-22T19:00:00,342,1,1,0,San Jose Sharks,0,Ottawa Senators
342,2025020343,2025-11-22T20:00:00,343,1,1,0,Nashville Predators,0,Colorado Avalanche
343,2025020344,2025-11-22T21:00:00,344,1,1,0,Utah Mammoth,0,New York Rangers
344,2025020345,2025-11-22T22:00:00,345,1,1,0,Calgary Flames,0,Dallas Stars
345,2025020346,2025-11-22T22:00:00,346,1,1,0,Anaheim Ducks,0,Vegas Golden Knights
346,2025020347,2025-11-23T13:00:00,347,1,1,0,Buffalo Sabres,0,Carolina Hurricanes
347,2025020348,2025-11-23T16:00:00,348,1,1,0,Winnipeg Jets,0,Minnesota Wild
348,2025020349,2025-11-23T17:00:00,349,1,1,0,New York Islanders,0,Seattle Kraken
349,2025020350,2025-11-23T19:00:00,350,1,1,0,Chicago Blackhawks,0,Colorado Avalanche
350,2025020351,2025-11-23T20:00:00,351,1,1,0,San Jose Sharks,0,Boston Bruins
351,2025020352,2025-11-23T21:00:00,352,1,1,0,Vancouver Canucks,0,Calgary Flames
352,2025020353,2025-11-24T19:00:00,353,1,1,0,Tampa Bay Lightning,0,Philadelphia Flyers
353,2025020354,2025-11-24T19:00:00,354,1,1,0,New Jersey Devils,0,Detroit Red Wings
354,2025020355,2025-11-24T19:00:00,355,1,1,0,New York Rangers,0,St. Louis Blues
355,2025020356,2025-11-24T19:00:00,356,1,1,0,Washington Capitals,0,Columbus Blue Jackets
356,2025020357,2025-11-24T20:00:00,357,1,1,0,Nashville Predators,0,Florida Panthers
357,2025020358,2025-11-24T21:00:00,358,1,1,0,Utah Mammoth,0,Vegas Golden Knights
358,2025020359,2025-11-24T21:00:00,359,1,1,0,Los Angeles Kings,0,Ottawa Senators
359,2025020360,2025-11-25T21:00:00,360,1,1,0,Edmonton Oilers,0,Dallas Stars
360,2025020361,2025-11-26T19:00:00,361,1,1,0,Detroit Red Wings,0,Nashville Predators
361,2025020362,2025-11-26T19:00:00,362,1,1,0,Tampa Bay Lightning,0,Calgary Flames
362,2025020363,2025-11-26T19:00:00,363,1,1,0,Florida Panthers,0,Philadelphia Flyers
363,2025020364,2025-11-26T19:00:00,364,1,1,0,New Jersey Devils,0,St. Louis Blues
364,2025020365,2025-11-26T19:00:00,365,1,1,0,New York Islanders,0,Boston Bruins
365,2025020366,2025-11-26T19:00:00,366,1,1,0,Pittsburgh Penguins,0,Buffalo Sabres
366,2025020367,2025-11-26T19:00:00,367,1,1,0,Washington Capitals,0,Winnipeg Jets
367,2025020368,2025-11-26T19:00:00,368,1,1,0,Carolina Hurricanes,0,New York Rangers
368,2025020369,2025-11-26T19:00:00,369,1,1,0,Columbus Blue Jackets,0,Toronto Maple Leafs
369,2025020370,2025-11-26T20:30:00,370,1,1,0,Chicago Blackhawks,0,Minnesota Wild
370,2025020371,2025-11-26T21:00:00,371,1,1,0,Colorado Avalanche,0,San Jose Sharks
371,2025020372,2025-11-26T21:30:00,372,1,1,0,Utah Mammoth,0,Montréal Canadiens
372,2025020373,2025-11-26T22:00:00,373,1,1,0,Vegas Golden Knights,0,Ottawa Senators
373,2025020374,2025-11-26T22:00:00,374,1,1,0,Anaheim Ducks,0,Vancouver Canucks
374,2025020375,2025-11-26T22:00:00,375,1,1,0,Seattle Kraken,0,Dallas Stars
375,2025020376,2025-11-28T13:00:00,376,1,1,0,Boston Bruins,0,New York Rangers
376,2025020377,2025-11-28T12:00:00,377,1,1,0,Detroit Red Wings,0,Tampa Bay Lightning
377,2025020378,2025-11-28T15:30:00,378,1,1,0,Minnesota Wild,0,Colorado Avalanche
378,2025020379,2025-11-28T16:00:00,379,1,1,0,Buffalo Sabres,0,New Jersey Devils
379,2025020380,2025-11-28T16:00:00,380,1,1,0,Florida Panthers,0,Calgary Flames
380,2025020381,2025-11-28T16:00:00,381,1,1,0,New York Islanders,0,Philadelphia Flyers
381,2025020382,2025-11-28T16:00:00,382,1,1,0,St. Louis Blues,0,Ottawa Senators
382,2025020383,2025-11-28T16:00:00,383,1,1,0,Vegas Golden Knights,0,Montréal Canadiens
383,2025020384,2025-11-28T16:00:00,384,1,1,0,Anaheim Ducks,0,Los Angeles Kings
384,2025020385,2025-11-28T16:00:00,385,1,1,0,San Jose Sharks,0,Vancouver Canucks
385,2025020386,2025-11-28T17:00:00,386,1,1,0,Washington Capitals,0,Toronto Maple Leafs
386,2025020387,2025-11-28T17:00:00,387,1,1,0,Carolina Hurricanes,0,Winnipeg Jets
387,2025020388,2025-11-28T19:00:00,388,1,1,0,Columbus Blue Jackets,0,Pittsburgh Penguins
388,2025020389,2025-11-28T20:00:00,389,1,1,0,Chicago Blackhawks,0,Nashville Predators
389,2025020390,2025-11-28T20:00:00,390,1,1,0,Dallas Stars,0,Utah Mammoth
390,2025020391,2025-11-29T14:00:00,391,1,1,0,New York Rangers,0,Tampa Bay Lightning
391,2025020392,2025-11-29T15:00:00,392,1,1,0,Colorado Avalanche,0,Montréal Canadiens
392,2025020393,2025-11-29T16:00:00,393,1,1,0,Seattle Kraken,0,Edmonton Oilers
393,2025020394,2025-11-29T19:00:00,394,1,1,0,Boston Bruins,0,Detroit Red Wings
394,2025020395,2025-11-29T19:00:00,395,1,1,0,New Jersey Devils,0,Philadelphia Flyers
395,2025020396,2025-11-29T19:00:00,396,1,1,0,Pittsburgh Penguins,0,Toronto Maple Leafs
396,2025020397,2025-11-29T19:00:00,397,1,1,0,Nashville Predators,0,Winnipeg Jets
397,2025020398,2025-11-29T20:00:00,398,1,1,0,St. Louis Blues,0,Utah Mammoth
398,2025020399,2025-11-29T20:00:00,399,1,1,0,Minnesota Wild,0,Buffalo Sabres
399,2025020400,2025-11-29T22:00:00,400,1,1,0,Vegas Golden Knights,0,San Jose Sharks
400,2025020401,2025-11-29T22:00:00,401,1,1,0,Los Angeles Kings,0,Vancouver Canucks
401,2025020402,2025-11-30T13:00:00,402,1,1,0,New York Islanders,0,Washington Capitals
402,2025020403,2025-11-30T15:30:00,403,1,1,0,Chicago Blackhawks,0,Anaheim Ducks
403,2025020404,2025-11-30T17:00:00,404,1,1,0,Carolina Hurricanes,0,Calgary Flames
404,2025020405,2025-11-30T18:00:00,405,1,1,0,Dallas Stars,0,Ottawa Senators
405,2025020406,2025-12-01T19:00:00,406,1,1,0,New Jersey Devils,0,Columbus Blue Jackets
406,2025020407,2025-12-01T19:00:00,407,1,1,0,Philadelphia Flyers,0,Pittsburgh Penguins
407,2025020408,2025-12-01T19:30:00,408,1,1,0,Buffalo Sabres,0,Winnipeg Jets
408,2025020409,2025-12-01T20:00:00,409,1,1,0,St. Louis Blues,0,Anaheim Ducks
409,2025020410,2025-12-01T22:00:00,410,1,1,0,San Jose Sharks,0,Utah Mammoth
410,2025020411,2025-12-02T19:00:00,411,1,1,0,Montréal Canadiens,0,Ottawa Senators
411,2025020412,2025-12-02T19:00:00,412,1,1,0,Detroit Red Wings,0,Boston Bruins
412,2025020413,2025-12-02T19:30:00,413,1,1,0,Florida Panthers,0,Toronto Maple Leafs
413,2025020414,2025-12-02T19:00:00,414,1,1,0,New York Islanders,0,Tampa Bay Lightning
414,2025020415,2025-12-02T19:00:00,415,1,1,0,New York Rangers,0,Dallas Stars
415,2025020416,2025-12-02T20:00:00,416,1,1,0,Nashville Predators,0,Calgary Flames
416,2025020417,2025-12-02T21:00:00,417,1,1,0,Colorado Avalanche,0,Vancouver Canucks
417,2025020418,2025-12-02T21:00:00,418,1,1,0,Edmonton Oilers,0,Minnesota Wild
418,2025020419,2025-12-02T22:00:00,419,1,1,0,Vegas Golden Knights,0,Chicago Blackhawks
419,2025020420,2025-12-02T22:30:00,420,1,1,0,Los Angeles Kings,0,Washington Capitals
420,2025020421,2025-12-03T19:00:00,421,1,1,0,New Jersey Devils,0,Dallas Stars
421,2025020422,2025-12-03T19:30:00,422,1,1,0,Montréal Canadiens,0,Winnipeg Jets
422,2025020423,2025-12-03T19:30:00,423,1,1,0,Philadelphia Flyers,0,Buffalo Sabres
423,2025020424,2025-12-03T22:00:00,424,1,1,0,Anaheim Ducks,0,Utah Mammoth
424,2025020425,2025-12-03T22:00:00,425,1,1,0,San Jose Sharks,0,Washington Capitals
425,2025020426,2025-12-04T19:00:00,426,1,1,0,Boston Bruins,0,St. Louis Blues
426,2025020427,2025-12-04T19:00:00,427,1,1,0,Ottawa Senators,0,New York Rangers
427,2025020428,2025-12-04T19:00:00,428,1,1,0,Tampa Bay Lightning,0,Pittsburgh Penguins
428,2025020429,2025-12-04T19:00:00,429,1,1,0,Florida Panthers,0,Nashville Predators
429,2025020430,2025-12-04T19:00:00,430,1,1,0,New York Islanders,0,Colorado Avalanche
430,2025020431,2025-12-04T19:30:00,431,1,1,0,Carolina Hurricanes,0,Toronto Maple Leafs
431,2025020432,2025-12-04T19:00:00,432,1,1,0,Columbus Blue Jackets,0,Detroit Red Wings
432,2025020433,2025-12-04T21:00:00,433,1,1,0,Calgary Flames,0,Minnesota Wild
433,2025020434,2025-12-04T21:00:00,434,1,1,0,Edmonton Oilers,0,Seattle Kraken
434,2025020435,2025-12-04T22:00:00,435,1,1,0,Los Angeles Kings,0,Chicago Blackhawks
435,2025020436,2025-12-05T19:00:00,436,1,1,0,New Jersey Devils,0,Vegas Golden Knights
436,2025020437,2025-12-05T19:00:00,437,1,1,0,Winnipeg Jets,0,Buffalo Sabres
437,2025020438,2025-12-05T20:00:00,438,1,1,0,Dallas Stars,0,San Jose Sharks
438,2025020439,2025-12-05T21:00:00,439,1,1,0,Vancouver Canucks,0,Utah Mammoth
439,2025020440,2025-12-05T22:00:00,440,1,1,0,Anaheim Ducks,0,Washington Capitals
440,2025020441,2025-12-06T12:30:00,441,1,1,0,New York Rangers,0,Colorado Avalanche
441,2025020442,2025-12-06T15:30:00,442,1,1,0,Florida Panthers,0,Columbus Blue Jackets
442,2025020443,2025-12-06T19:00:00,443,1,1,0,Boston Bruins,0,New Jersey Devils
443,2025020444,2025-12-06T19:00:00,444,1,1,0,Toronto Maple Leafs,0,Montréal Canadiens
444,2025020445,2025-12-06T19:00:00,445,1,1,0,Ottawa Senators,0,St. Louis Blues
445,2025020446,2025-12-06T19:00:00,446,1,1,0,Tampa Bay Lightning,0,New York Islanders
446,2025020447,2025-12-06T19:00:00,447,1,1,0,Carolina Hurricanes,0,Nashville Predators
447,2025020448,2025-12-06T19:00:00,448,1,1,0,Calgary Flames,0,Utah Mammoth
448,2025020449,2025-12-06T21:00:00,449,1,1,0,Los Angeles Kings,0,Chicago Blackhawks
449,2025020450,2025-12-06T22:00:00,450,1,1,0,Edmonton Oilers,0,Winnipeg Jets
450,2025020451,2025-12-06T22:00:00,451,1,1,0,Vancouver Canucks,0,Minnesota Wild
451,2025020452,2025-12-06T22:00:00,452,1,1,0,Seattle Kraken,0,Detroit Red Wings
452,2025020453,2025-12-07T13:00:00,453,1,1,0,Philadelphia Flyers,0,Colorado Avalanche
453,2025020454,2025-12-07T17:00:00,454,1,1,0,Florida Panthers,0,New York Islanders
454,2025020455,2025-12-07T17:00:00,455,1,1,0,Carolina Hurricanes,0,San Jose Sharks
455,2025020456,2025-12-07T18:00:00,456,1,1,0,Dallas Stars,0,Pittsburgh Penguins
456,2025020457,2025-12-07T19:00:00,457,1,1,0,Montréal Canadiens,0,St. Louis Blues
457,2025020458,2025-12-07T19:00:00,458,1,1,0,New York Rangers,0,Vegas Golden Knights
458,2025020459,2025-12-07T19:00:00,459,1,1,0,Washington Capitals,0,Columbus Blue Jackets
459,2025020460,2025-12-07T20:00:00,460,1,1,0,Anaheim Ducks,0,Chicago Blackhawks
460,2025020461,2025-12-08T19:30:00,461,1,1,0,Toronto Maple Leafs,0,Tampa Bay Lightning
461,2025020462,2025-12-08T21:00:00,462,1,1,0,Utah Mammoth,0,Los Angeles Kings
462,2025020463,2025-12-08T21:00:00,463,1,1,0,Calgary Flames,0,Buffalo Sabres
463,2025020464,2025-12-08T22:00:00,464,1,1,0,Vancouver Canucks,0,Detroit Red Wings
464,2025020465,2025-12-08T22:00:00,465,1,1,0,Seattle Kraken,0,Minnesota Wild
465,2025020466,2025-12-09T19:00:00,466,1,1,0,Montréal Canadiens,0,Tampa Bay Lightning
466,2025020467,2025-12-09T19:00:00,467,1,1,0,Ottawa Senators,0,New Jersey Devils
467,2025020468,2025-12-09T19:00:00,468,1,1,0,New York Islanders,0,Vegas Golden Knights
468,2025020469,2025-12-09T19:00:00,469,1,1,0,Philadelphia Flyers,0,San Jose Sharks
469,2025020470,2025-12-09T19:00:00,470,1,1,0,Pittsburgh Penguins,0,Anaheim Ducks
470,2025020471,2025-12-09T19:30:00,471,1,1,0,Carolina Hurricanes,0,Columbus Blue Jackets
471,2025020472,2025-12-09T20:00:00,472,1,1,0,St. Louis Blues,0,Boston Bruins
472,2025020473,2025-12-09T20:00:00,473,1,1,0,Winnipeg Jets,0,Dallas Stars
473,2025020474,2025-12-09T21:00:00,474,1,1,0,Edmonton Oilers,0,Buffalo Sabres
474,2025020475,2025-12-09T21:30:00,475,1,1,0,Nashville Predators,0,Colorado Avalanche
475,2025020476,2025-12-10T19:30:00,476,1,1,0,Chicago Blackhawks,0,New York Rangers
476,2025020477,2025-12-10T20:30:00,477,1,1,0,Calgary Flames,0,Detroit Red Wings
477,2025020478,2025-12-10T21:00:00,478,1,1,0,Utah Mammoth,0,Florida Panthers
478,2025020479,2025-12-10T22:00:00,479,1,1,0,Seattle Kraken,0,Los Angeles Kings
479,2025020480,2025-12-11T19:00:00,480,1,1,0,Toronto Maple Leafs,0,San Jose Sharks
480,2025020481,2025-12-11T19:00:00,481,1,1,0,New Jersey Devils,0,Tampa Bay Lightning
481,2025020482,2025-12-11T19:00:00,482,1,1,0,New York Islanders,0,Anaheim Ducks
482,2025020483,2025-12-11T19:00:00,483,1,1,0,Philadelphia Flyers,0,Vegas Golden Knights
483,2025020484,2025-12-11T19:00:00,484,1,1,0,Pittsburgh Penguins,0,Montréal Canadiens
484,2025020485,2025-12-11T19:00:00,485,1,1,0,Washington Capitals,0,Carolina Hurricanes
485,2025020486,2025-12-11T19:00:00,486,1,1,0,Columbus Blue Jackets,0,Ottawa Senators
486,2025020487,2025-12-11T20:00:00,487,1,1,0,Nashville Predators,0,St. Louis Blues
487,2025020488,2025-12-11T20:00:00,488,1,1,0,Minnesota Wild,0,Dallas Stars
488,2025020489,2025-12-11T20:00:00,489,1,1,0,Winnipeg Jets,0,Boston Bruins
489,2025020490,2025-12-11T21:00:00,490,1,1,0,Colorado Avalanche,0,Florida Panthers
490,2025020491,2025-12-11T21:00:00,491,1,1,0,Edmonton Oilers,0,Detroit Red Wings
491,2025020492,2025-12-11T22:00:00,492,1,1,0,Vancouver Canucks,0,Buffalo Sabres
492,2025020493,2025-12-12T20:00:00,493,1,1,0,St. Louis Blues,0,Chicago Blackhawks
493,2025020494,2025-12-12T21:00:00,494,1,1,0,Utah Mammoth,0,Seattle Kraken
494,2025020495,2025-12-13T12:30:00,495,1,1,0,New Jersey Devils,0,Anaheim Ducks
495,2025020496,2025-12-13T14:00:00,496,1,1,0,Minnesota Wild,0,Ottawa Senators
496,2025020497,2025-12-13T15:00:00,497,1,1,0,Pittsburgh Penguins,0,San Jose Sharks
497,2025020498,2025-12-13T15:30:00,498,1,1,0,New York Islanders,0,Tampa Bay Lightning
498,2025020499,2025-12-13T19:00:00,499,1,1,0,Toronto Maple Leafs,0,Edmonton Oilers
499,2025020500,2025-12-13T19:00:00,500,1,1,0,New York Rangers,0,Montréal Canadiens
500,2025020501,2025-12-13T19:00:00,501,1,1,0,Philadelphia Flyers,0,Carolina Hurricanes
501,2025020502,2025-12-13T19:00:00,502,1,1,0,Columbus Blue Jackets,0,Vegas Golden Knights
502,2025020503,2025-12-13T19:00:00,503,1,1,0,Winnipeg Jets,0,Washington Capitals
503,2025020504,2025-12-13T20:00:00,504,1,1,0,Chicago Blackhawks,0,Detroit Red Wings
504,2025020505,2025-12-13T20:00:00,505,1,1,0,Dallas Stars,0,Florida Panthers
505,2025020506,2025-12-13T21:00:00,506,1,1,0,Colorado Avalanche,0,Nashville Predators
506,2025020507,2025-12-13T22:00:00,507,1,1,0,Los Angeles Kings,0,Calgary Flames
507,2025020508,2025-12-14T12:30:00,508,1,1,0,New Jersey Devils,0,Vancouver Canucks
508,2025020509,2025-12-14T15:00:00,509,1,1,0,Pittsburgh Penguins,0,Utah Mammoth
509,2025020510,2025-12-14T17:00:00,510,1,1,0,Carolina Hurricanes,0,Philadelphia Flyers
510,2025020511,2025-12-14T18:00:00,511,1,1,0,Minnesota Wild,0,Boston Bruins
511,2025020512,2025-12-14T19:00:00,512,1,1,0,Montréal Canadiens,0,Edmonton Oilers
512,2025020513,2025-12-14T20:00:00,513,1,1,0,Seattle Kraken,0,Buffalo Sabres
513,2025020514,2025-12-15T19:00:00,514,1,1,0,Tampa Bay Lightning,0,Florida Panthers
514,2025020515,2025-12-15T19:00:00,515,1,1,0,New York Rangers,0,Anaheim Ducks
515,2025020516,2025-12-15T19:30:00,516,1,1,0,Winnipeg Jets,0,Ottawa Senators
516,2025020517,2025-12-15T20:00:00,517,1,1,0,St. Louis Blues,0,Nashville Predators
517,2025020518,2025-12-15T20:00:00,518,1,1,0,Dallas Stars,0,Los Angeles Kings
518,2025020519,2025-12-16T19:00:00,519,1,1,0,Boston Bruins,0,Utah Mammoth
519,2025020520,2025-12-16T19:00:00,520,1,1,0,Toronto Maple Leafs,0,Chicago Blackhawks
520,2025020521,2025-12-16T19:00:00,521,1,1,0,Montréal Canadiens,0,Philadelphia Flyers
521,2025020522,2025-12-16T19:00:00,522,1,1,0,Detroit Red Wings,0,New York Islanders
522,2025020523,2025-12-16T19:00:00,523,1,1,0,New York Rangers,0,Vancouver Canucks
523,2025020524,2025-12-16T19:30:00,524,1,1,0,Pittsburgh Penguins,0,Edmonton Oilers
524,2025020525,2025-12-16T19:00:00,525,1,1,0,Columbus Blue Jackets,0,Anaheim Ducks
525,2025020526,2025-12-16T20:00:00,526,1,1,0,Minnesota Wild,0,Washington Capitals
526,2025020527,2025-12-16T22:00:00,527,1,1,0,San Jose Sharks,0,Calgary Flames
527,2025020528,2025-12-16T22:00:00,528,1,1,0,Seattle Kraken,0,Colorado Avalanche
528,2025020529,2025-12-17T19:00:00,529,1,1,0,Florida Panthers,0,Los Angeles Kings
529,2025020530,2025-12-17T19:30:00,530,1,1,0,Detroit Red Wings,0,Utah Mammoth
530,2025020531,2025-12-17T20:00:00,531,1,1,0,St. Louis Blues,0,Winnipeg Jets
531,2025020532,2025-12-17T20:00:00,532,1,1,0,Nashville Predators,0,Carolina Hurricanes
532,2025020533,2025-12-17T22:00:00,533,1,1,0,Vegas Golden Knights,0,New Jersey Devils
533,2025020534,2025-12-18T19:00:00,534,1,1,0,Boston Bruins,0,Edmonton Oilers
534,2025020535,2025-12-18T19:30:00,535,1,1,0,Buffalo Sabres,0,Philadelphia Flyers
535,2025020536,2025-12-18T19:00:00,536,1,1,0,Montréal Canadiens,0,Chicago Blackhawks
536,2025020537,2025-12-18T19:00:00,537,1,1,0,Ottawa Senators,0,Pittsburgh Penguins
537,2025020538,2025-12-18T19:00:00,538,1,1,0,Tampa Bay Lightning,0,Los Angeles Kings
538,2025020539,2025-12-18T19:00:00,539,1,1,0,Washington Capitals,0,Toronto Maple Leafs
539,2025020540,2025-12-18T19:00:00,540,1,1,0,Columbus Blue Jackets,0,Minnesota Wild
540,2025020541,2025-12-18T20:00:00,541,1,1,0,St. Louis Blues,0,New York Rangers
541,2025020542,2025-12-18T21:00:00,542,1,1,0,Calgary Flames,0,Seattle Kraken
542,2025020543,2025-12-18T22:00:00,543,1,1,0,San Jose Sharks,0,Dallas Stars
543,2025020544,2025-12-19T19:00:00,544,1,1,0,Florida Panthers,0,Carolina Hurricanes
544,2025020545,2025-12-19T19:00:00,545,1,1,0,New York Islanders,0,Vancouver Canucks
545,2025020546,2025-12-19T21:00:00,546,1,1,0,Colorado Avalanche,0,Winnipeg Jets
546,2025020547,2025-12-19T21:00:00,547,1,1,0,Utah Mammoth,0,New Jersey Devils
547,2025020548,2025-12-19T22:00:00,548,1,1,0,Anaheim Ducks,0,Dallas Stars
548,2025020549,2025-12-20T12:30:00,549,1,1,0,New York Rangers,0,Philadelphia Flyers
549,2025020550,2025-12-20T12:30:00,550,1,1,0,Washington Capitals,0,Detroit Red Wings
550,2025020551,2025-12-20T15:00:00,551,1,1,0,Ottawa Senators,0,Chicago Blackhawks
551,2025020552,2025-12-20T15:00:00,552,1,1,0,Minnesota Wild,0,Edmonton Oilers
552,2025020553,2025-12-20T17:00:00,553,1,1,0,Buffalo Sabres,0,New York Islanders
553,2025020554,2025-12-20T18:00:00,554,1,1,0,Florida Panthers,0,St. Louis Blues
554,2025020555,2025-12-20T19:00:00,555,1,1,0,Boston Bruins,0,Vancouver Canucks
555,2025020556,2025-12-20T19:00:00,556,1,1,0,Montréal Canadiens,0,Pittsburgh Penguins
556,2025020557,2025-12-20T19:00:00,557,1,1,0,Tampa Bay Lightning,0,Carolina Hurricanes
557,2025020558,2025-12-20T19:00:00,558,1,1,0,Nashville Predators,0,Toronto Maple Leafs
558,2025020559,2025-12-20T22:00:00,559,1,1,0,Calgary Flames,0,Vegas Golden Knights
559,2025020560,2025-12-20T22:00:00,560,1,1,0,Anaheim Ducks,0,Columbus Blue Jackets
560,2025020561,2025-12-20T22:00:00,561,1,1,0,San Jose Sharks,0,Seattle Kraken
561,2025020562,2025-12-21T13:00:00,562,1,1,0,Detroit Red Wings,0,Washington Capitals
562,2025020563,2025-12-21T18:00:00,563,1,1,0,Minnesota Wild,0,Colorado Avalanche
563,2025020564,2025-12-21T19:00:00,564,1,1,0,Boston Bruins,0,Ottawa Senators
564,2025020565,2025-12-21T19:00:00,565,1,1,0,New Jersey Devils,0,Buffalo Sabres
565,2025020566,2025-12-21T19:00:00,566,1,1,0,Pittsburgh Penguins,0,Montréal Canadiens
