,GameID,Time (EST),Game Number,Game State,Period,Home Score,Home Team,Visiting Score,Visiting Team
564,2023020565,2023-12-31T17:00:00,565,7,3,3,Detroit Red Wings,5,Boston Bruins
565,2023020566,2023-12-31T18:00:00,566,7,3,5,Ottawa Senators,1,Buffalo Sabres
566,2023020567,2023-12-31T18:00:00,567,7,3,3,Pittsburgh Penguins,1,New York Islanders
567,2023020568,2023-12-31T19:00:00,568,7,3,4,Tampa Bay Lightning,3,Montréal Canadiens
568,2023020569,2023-12-31T20:00:00,569,7,3,2,Anaheim Ducks,7,Edmonton Oilers
569,2023020570,2023-12-31T20:00:00,570,7,3,4,Calgary Flames,3,Philadelphia Flyers
570,2023020571,2023-12-31T20:00:00,571,7,3,3,Colorado Avalanche,1,San Jose Sharks
571,2023020572,2023-12-31T20:00:00,572,7,3,8,Dallas Stars,1,Chicago Blackhawks
572,2023020573,2024-01-01T15:00:00,573,7,3,3,Seattle Kraken,0,Vegas Golden Knights
573,2023020574,2024-01-02T19:00:00,574,7,3,1,Columbus Blue Jackets,4,Boston Bruins
574,2023020575,2024-01-02T19:00:00,575,7,3,1,New York Rangers,6,Carolina Hurricanes
575,2023020576,2024-01-02T19:30:00,576,7,3,3,Pittsburgh Penguins,4,Washington Capitals
576,2023020577,2024-01-02T20:00:00,577,7,3,3,Dallas Stars,4,Montréal Canadiens
577,2023020578,2024-01-02T20:00:00,578,7,3,1,Minnesota Wild,3,Calgary Flames
578,2023020579,2024-01-02T20:00:00,579,7,3,3,Nashville Predators,0,Chicago Blackhawks
579,2023020580,2024-01-02T20:00:00,580,7,3,4,Winnipeg Jets,2,Tampa Bay Lightning
580,2023020581,2024-01-02T21:00:00,581,7,3,1,Arizona Coyotes,4,Florida Panthers
581,2023020582,2024-01-02T21:00:00,582,7,4,5,Colorado Avalanche,4,New York Islanders
582,2023020583,2024-01-02T21:00:00,583,7,3,5,Edmonton Oilers,2,Philadelphia Flyers
583,2023020584,2024-01-02T22:00:00,584,7,3,6,Vancouver Canucks,3,Ottawa Senators
584,2023020585,2024-01-02T22:30:00,585,7,3,0,Los Angeles Kings,3,Toronto Maple Leafs
585,2023020586,2024-01-02T22:30:00,586,7,3,3,San Jose Sharks,5,Detroit Red Wings
586,2023020587,2024-01-03T19:30:00,587,7,3,3,Washington Capitals,6,New Jersey Devils
587,2023020588,2024-01-03T21:00:00,588,7,4,1,Anaheim Ducks,2,Toronto Maple Leafs
588,2023020589,2024-01-04T19:00:00,589,7,3,5,Boston Bruins,6,Pittsburgh Penguins
589,2023020590,2024-01-04T19:00:00,590,7,3,1,Montréal Canadiens,6,Buffalo Sabres
590,2023020591,2024-01-04T19:00:00,591,7,3,4,New York Rangers,1,Chicago Blackhawks
591,2023020592,2024-01-04T19:00:00,592,7,5,2,Philadelphia Flyers,3,Columbus Blue Jackets
592,2023020593,2024-01-04T20:00:00,593,7,4,4,Dallas Stars,5,Colorado Avalanche
593,2023020594,2024-01-04T20:00:00,594,7,3,1,Minnesota Wild,4,Tampa Bay Lightning
594,2023020595,2024-01-04T20:00:00,595,7,3,3,Nashville Predators,6,Calgary Flames
595,2023020596,2024-01-04T20:00:00,596,7,3,2,St. Louis Blues,1,Vancouver Canucks
596,2023020597,2024-01-04T21:00:00,597,7,3,1,Arizona Coyotes,5,New York Islanders
597,2023020598,2024-01-04T22:00:00,598,7,3,4,Seattle Kraken,1,Ottawa Senators
598,2023020599,2024-01-04T22:00:00,599,7,3,1,Vegas Golden Knights,4,Florida Panthers
599,2023020600,2024-01-04T22:30:00,600,7,5,3,Los Angeles Kings,4,Detroit Red Wings
600,2023020601,2024-01-04T22:30:00,601,7,3,1,San Jose Sharks,2,Winnipeg Jets
601,2023020602,2024-01-05T19:00:00,602,7,3,4,New Jersey Devils,2,Chicago Blackhawks
602,2023020603,2024-01-05T19:00:00,603,7,3,2,Washington Capitals,6,Carolina Hurricanes
603,2023020604,2024-01-05T22:00:00,604,7,3,1,Anaheim Ducks,3,Winnipeg Jets
604,2023020605,2024-01-06T13:00:00,605,7,3,3,Philadelphia Flyers,2,Calgary Flames
605,2023020606,2024-01-06T16:00:00,606,7,3,4,Colorado Avalanche,8,Florida Panthers
606,2023020607,2024-01-06T19:00:00,607,7,3,7,Boston Bruins,3,Tampa Bay Lightning
607,2023020608,2024-01-06T20:00:00,608,7,5,1,Carolina Hurricanes,2,St. Louis Blues
608,2023020609,2024-01-06T19:00:00,609,7,4,3,Columbus Blue Jackets,4,Minnesota Wild
609,2023020610,2024-01-06T19:00:00,610,7,5,4,Montréal Canadiens,3,New York Rangers
610,2023020611,2024-01-06T19:00:00,611,7,3,4,New Jersey Devils,6,Vancouver Canucks
611,2023020612,2024-01-06T19:00:00,612,7,3,1,Pittsburgh Penguins,3,Buffalo Sabres
612,2023020613,2024-01-06T19:00:00,613,7,3,1,San Jose Sharks,4,Toronto Maple Leafs
613,2023020614,2024-01-06T20:00:00,614,7,3,3,Dallas Stars,4,Nashville Predators
614,2023020615,2024-01-06T22:00:00,615,7,3,3,Edmonton Oilers,1,Ottawa Senators
615,2023020616,2024-01-06T22:00:00,616,7,3,5,Vegas Golden Knights,2,New York Islanders
616,2023020617,2024-01-07T15:00:00,617,7,3,4,Chicago Blackhawks,3,Calgary Flames
617,2023020618,2024-01-07T15:00:00,618,7,3,4,Washington Capitals,3,Los Angeles Kings
618,2023020619,2024-01-07T19:00:00,619,7,3,2,Arizona Coyotes,6,Winnipeg Jets
619,2023020620,2024-01-07T20:00:00,620,7,3,2,Anaheim Ducks,3,Detroit Red Wings
620,2023020621,2024-01-08T19:00:00,621,7,3,3,New York Rangers,6,Vancouver Canucks
621,2023020622,2024-01-08T19:00:00,622,7,3,1,Philadelphia Flyers,4,Pittsburgh Penguins
622,2023020623,2024-01-08T20:00:00,623,7,3,0,Minnesota Wild,4,Dallas Stars
623,2023020624,2024-01-08T21:00:00,624,7,5,4,Colorado Avalanche,3,Boston Bruins
624,2023020625,2024-01-09T19:00:00,625,7,3,2,Buffalo Sabres,5,Seattle Kraken
625,2023020626,2024-01-09T19:00:00,626,7,4,3,Tampa Bay Lightning,2,Los Angeles Kings
626,2023020627,2024-01-09T19:00:00,627,7,3,7,Toronto Maple Leafs,1,San Jose Sharks
627,2023020628,2024-01-09T19:30:00,628,7,3,2,New York Islanders,5,Vancouver Canucks
628,2023020629,2024-01-09T20:00:00,629,7,3,3,Nashville Predators,5,Anaheim Ducks
629,2023020630,2024-01-09T20:00:00,630,7,3,1,St. Louis Blues,5,Florida Panthers
630,2023020631,2024-01-09T20:00:00,631,7,3,5,Winnipeg Jets,0,Columbus Blue Jackets
631,2023020632,2024-01-09T20:30:00,632,7,3,1,Chicago Blackhawks,2,Edmonton Oilers
632,2023020633,2024-01-09T21:00:00,633,7,4,4,Arizona Coyotes,3,Boston Bruins
633,2023020634,2024-01-09T21:00:00,634,7,3,6,Calgary Flames,3,Ottawa Senators
634,2023020635,2024-01-10T19:00:00,635,7,5,3,Philadelphia Flyers,2,Montréal Canadiens
635,2023020636,2024-01-10T19:30:00,636,7,3,7,Dallas Stars,2,Minnesota Wild
636,2023020637,2024-01-10T22:00:00,637,7,3,3,Colorado Avalanche,0,Vegas Golden Knights
637,2023020638,2024-01-11T19:00:00,638,7,3,5,Buffalo Sabres,3,Ottawa Senators
638,2023020639,2024-01-11T19:00:00,639,7,3,6,Carolina Hurricanes,3,Anaheim Ducks
639,2023020640,2024-01-11T19:00:00,640,7,4,2,Detroit Red Wings,3,Edmonton Oilers
640,2023020641,2024-01-11T19:00:00,641,7,4,3,Florida Panthers,2,Los Angeles Kings
641,2023020642,2024-01-11T19:00:00,642,7,3,2,Montréal Canadiens,3,San Jose Sharks
642,2023020643,2024-01-11T19:00:00,643,7,4,3,Pittsburgh Penguins,4,Vancouver Canucks
643,2023020644,2024-01-11T19:00:00,644,7,4,4,Tampa Bay Lightning,3,New Jersey Devils
644,2023020645,2024-01-11T19:00:00,645,7,3,1,Washington Capitals,4,Seattle Kraken
645,2023020646,2024-01-11T19:00:00,646,7,4,4,New York Islanders,3,Toronto Maple Leafs
646,2023020647,2024-01-11T20:00:00,647,7,3,5,St. Louis Blues,2,New York Rangers
647,2023020648,2024-01-11T20:00:00,648,7,3,2,Winnipeg Jets,1,Chicago Blackhawks
648,2023020649,2024-01-11T21:00:00,649,7,3,2,Arizona Coyotes,6,Calgary Flames
649,2023020650,2024-01-11T22:00:00,650,7,4,2,Vegas Golden Knights,1,Boston Bruins
650,2023020651,2024-01-12T20:00:00,651,7,3,3,Dallas Stars,6,Nashville Predators
651,2023020652,2024-01-12T20:00:00,652,7,4,3,Minnesota Wild,4,Philadelphia Flyers
652,2023020653,2024-01-13T13:00:00,653,7,3,3,Washington Capitals,2,New York Rangers
653,2023020654,2024-01-13T16:00:00,654,7,3,0,Buffalo Sabres,1,Vancouver Canucks
654,2023020655,2024-01-13T16:00:00,655,7,3,5,Ottawa Senators,4,San Jose Sharks
655,2023020656,2024-01-13T18:00:00,656,7,3,1,Florida Panthers,4,New Jersey Devils
656,2023020657,2024-01-13T19:00:00,657,7,4,3,Carolina Hurricanes,2,Pittsburgh Penguins
657,2023020658,2024-01-13T19:00:00,658,7,3,4,Columbus Blue Jackets,7,Seattle Kraken
658,2023020659,2024-01-13T19:00:00,659,7,3,5,Detroit Red Wings,3,Los Angeles Kings
659,2023020660,2024-01-13T19:00:00,660,7,4,1,Montréal Canadiens,2,Edmonton Oilers
660,2023020661,2024-01-13T19:00:00,661,7,3,5,Tampa Bay Lightning,1,Anaheim Ducks
661,2023020662,2024-01-13T19:00:00,662,7,3,3,Toronto Maple Leafs,5,Colorado Avalanche
662,2023020663,2024-01-13T19:00:00,663,7,3,0,Winnipeg Jets,2,Philadelphia Flyers
663,2023020664,2024-01-13T20:00:00,664,7,3,1,Chicago Blackhawks,3,Dallas Stars
664,2023020665,2024-01-13T20:00:00,665,7,3,0,Minnesota Wild,6,Arizona Coyotes
665,2023020666,2024-01-13T20:00:00,666,7,3,3,Nashville Predators,1,New York Islanders
666,2023020667,2024-01-13T20:00:00,667,7,4,3,St. Louis Blues,4,Boston Bruins
667,2023020668,2024-01-13T22:00:00,668,7,3,1,Vegas Golden Knights,3,Calgary Flames
668,2023020669,2024-01-14T13:00:00,669,7,3,2,New York Rangers,1,Washington Capitals
669,2023020670,2024-01-14T19:30:00,670,7,3,2,Toronto Maple Leafs,4,Detroit Red Wings
670,2023020671,2024-01-15T13:00:00,671,7,3,3,Boston Bruins,0,New Jersey Devils
671,2023020672,2024-01-15T12:00:00,672,7,3,3,Buffalo Sabres,0,San Jose Sharks
672,2023020673,2024-01-15T13:00:00,673,7,5,4,Columbus Blue Jackets,3,Vancouver Canucks
673,2023020674,2024-01-15T13:00:00,674,7,4,4,Florida Panthers,5,Anaheim Ducks
674,2023020675,2024-01-15T15:00:00,675,7,3,2,Carolina Hurricanes,5,Los Angeles Kings
675,2023020676,2024-01-15T18:00:00,676,7,3,5,Minnesota Wild,0,New York Islanders
676,2023020677,2024-01-15T13:00:00,677,7,3,3,Pittsburgh Penguins,0,Seattle Kraken
677,2023020678,2024-01-15T19:00:00,678,7,3,4,Montréal Canadiens,3,Colorado Avalanche
678,2023020679,2024-01-15T20:00:00,679,7,3,2,St. Louis Blues,4,Philadelphia Flyers
679,2023020680,2024-01-15T18:00:00,680,7,3,4,Vegas Golden Knights,1,Nashville Predators
680,2023020681,2024-01-16T19:00:00,681,7,3,5,New York Rangers,2,Seattle Kraken
681,2023020682,2024-01-16T19:00:00,682,7,3,4,Ottawa Senators,7,Colorado Avalanche
682,2023020683,2024-01-16T19:00:00,683,7,3,2,Washington Capitals,0,Anaheim Ducks
683,2023020684,2024-01-16T20:00:00,684,7,3,5,Dallas Stars,1,Los Angeles Kings
684,2023020685,2024-01-16T20:00:00,685,7,3,4,Winnipeg Jets,2,New York Islanders
685,2023020686,2024-01-16T20:30:00,686,7,5,2,Chicago Blackhawks,1,San Jose Sharks
686,2023020687,2024-01-16T21:00:00,687,7,4,3,Calgary Flames,2,Arizona Coyotes
687,2023020688,2024-01-16T21:00:00,688,7,3,4,Edmonton Oilers,2,Toronto Maple Leafs
688,2023020689,2024-01-17T19:00:00,689,7,4,2,Florida Panthers,3,Detroit Red Wings
689,2023020690,2024-01-17T19:00:00,690,7,3,2,New Jersey Devils,3,Montréal Canadiens
690,2023020691,2024-01-18T19:00:00,691,7,3,3,Buffalo Sabres,0,Chicago Blackhawks
691,2023020692,2024-01-18T19:00:00,692,7,3,5,Boston Bruins,2,Colorado Avalanche
692,2023020693,2024-01-18T19:00:00,693,7,3,6,Ottawa Senators,2,Montréal Canadiens
693,2023020694,2024-01-18T19:00:00,694,7,3,5,Philadelphia Flyers,1,Dallas Stars
694,2023020695,2024-01-18T19:00:00,695,7,3,7,Tampa Bay Lightning,3,Minnesota Wild
695,2023020696,2024-01-18T19:00:00,696,7,3,5,Washington Capitals,2,St. Louis Blues
696,2023020697,2024-01-18T21:00:00,697,7,3,3,Calgary Flames,4,Toronto Maple Leafs
697,2023020698,2024-01-18T21:00:00,698,7,3,4,Edmonton Oilers,2,Seattle Kraken
698,2023020699,2024-01-18T22:00:00,699,7,3,1,Los Angeles Kings,2,Nashville Predators
699,2023020700,2024-01-18T22:00:00,700,7,3,2,Vancouver Canucks,1,Arizona Coyotes
700,2023020701,2024-01-18T22:00:00,701,7,3,5,Vegas Golden Knights,1,New York Rangers
701,2023020702,2024-01-19T19:00:00,702,7,3,4,Carolina Hurricanes,2,Detroit Red Wings
702,2023020703,2024-01-19T19:00:00,703,7,3,1,Columbus Blue Jackets,4,New Jersey Devils
703,2023020704,2024-01-19T19:00:00,704,7,3,4,Florida Panthers,6,Minnesota Wild
704,2023020705,2024-01-19T20:30:00,705,7,4,4,Chicago Blackhawks,3,New York Islanders
705,2023020706,2024-01-20T12:30:00,706,7,3,1,Buffalo Sabres,3,Tampa Bay Lightning
706,2023020707,2024-01-20T13:00:00,707,7,3,4,Philadelphia Flyers,7,Colorado Avalanche
707,2023020708,2024-01-20T15:00:00,708,7,3,3,Arizona Coyotes,2,Nashville Predators
708,2023020709,2024-01-20T15:00:00,709,7,4,1,Ottawa Senators,2,Winnipeg Jets
709,2023020710,2024-01-20T19:00:00,710,7,3,9,Boston Bruins,4,Montréal Canadiens
710,2023020711,2024-01-20T19:00:00,711,7,3,2,New Jersey Devils,6,Dallas Stars
711,2023020712,2024-01-20T19:00:00,712,7,3,6,Vancouver Canucks,4,Toronto Maple Leafs
712,2023020713,2024-01-20T20:00:00,713,7,3,3,St. Louis Blues,0,Washington Capitals
713,2023020714,2024-01-20T22:00:00,714,7,3,1,Calgary Flames,3,Edmonton Oilers
714,2023020715,2024-01-20T22:00:00,715,7,3,5,San Jose Sharks,3,Anaheim Ducks
715,2023020716,2024-01-20T22:00:00,716,7,3,3,Vegas Golden Knights,2,Pittsburgh Penguins
716,2023020717,2024-01-20T22:30:00,717,7,3,2,Los Angeles Kings,1,New York Rangers
717,2023020718,2024-01-21T13:00:00,718,7,3,3,Philadelphia Flyers,5,Ottawa Senators
718,2023020719,2024-01-21T17:00:00,719,7,3,2,Carolina Hurricanes,5,Minnesota Wild
719,2023020720,2024-01-21T19:00:00,720,7,3,2,Detroit Red Wings,1,Tampa Bay Lightning
720,2023020721,2024-01-21T19:30:00,721,7,4,3,New York Islanders,2,Dallas Stars
721,2023020722,2024-01-21T20:30:00,722,7,3,2,Anaheim Ducks,5,New York Rangers
722,2023020723,2024-01-21T21:00:00,723,7,3,1,Seattle Kraken,3,Toronto Maple Leafs
723,2023020724,2024-01-22T19:00:00,724,7,3,4,Boston Bruins,1,Winnipeg Jets
724,2023020725,2024-01-22T19:00:00,725,7,4,6,New Jersey Devils,5,Vegas Golden Knights
725,2023020726,2024-01-22T20:00:00,726,7,3,1,Nashville Predators,4,Florida Panthers
726,2023020727,2024-01-22T21:00:00,727,7,3,5,Arizona Coyotes,2,Pittsburgh Penguins
727,2023020728,2024-01-22T22:00:00,728,7,3,2,Vancouver Canucks,0,Chicago Blackhawks
728,2023020729,2024-01-22T22:30:00,729,7,5,3,Los Angeles Kings,4,San Jose Sharks
729,2023020730,2024-01-23T19:00:00,730,7,3,4,Detroit Red Wings,5,Dallas Stars
730,2023020731,2024-01-23T19:00:00,731,7,3,1,Montréal Canadiens,4,Ottawa Senators
731,2023020732,2024-01-23T19:00:00,732,7,3,3,Philadelphia Flyers,6,Tampa Bay Lightning
732,2023020733,2024-01-23T19:30:00,733,7,3,2,New York Islanders,3,Vegas Golden Knights
733,2023020734,2024-01-23T20:00:00,734,7,3,5,Minnesota Wild,3,Washington Capitals
734,2023020735,2024-01-23T21:00:00,735,7,3,3,Calgary Flames,4,St. Louis Blues
735,2023020736,2024-01-23T21:00:00,736,7,3,4,Edmonton Oilers,1,Columbus Blue Jackets
736,2023020737,2024-01-23T22:00:00,737,7,3,4,Anaheim Ducks,2,Buffalo Sabres
737,2023020738,2024-01-23T22:30:00,738,7,4,3,San Jose Sharks,2,New York Rangers
738,2023020739,2024-01-24T19:00:00,739,7,3,6,Florida Panthers,2,Arizona Coyotes
739,2023020740,2024-01-24T19:00:00,740,7,4,1,Toronto Maple Leafs,0,Winnipeg Jets
740,2023020741,2024-01-24T19:30:00,741,7,3,2,Boston Bruins,3,Carolina Hurricanes
741,2023020742,2024-01-24T21:30:00,742,7,3,6,Colorado Avalanche,2,Washington Capitals
742,2023020743,2024-01-24T22:00:00,743,7,3,6,Seattle Kraken,2,Chicago Blackhawks
743,2023020744,2024-01-24T22:00:00,744,7,4,3,Vancouver Canucks,4,St. Louis Blues
744,2023020745,2024-01-24T22:30:00,745,7,3,3,Los Angeles Kings,5,Buffalo Sabres
745,2023020746,2024-01-25T19:30:00,746,7,3,3,Carolina Hurricanes,2,New Jersey Devils
746,2023020747,2024-01-25T19:00:00,747,7,3,3,Detroit Red Wings,0,Philadelphia Flyers
747,2023020748,2024-01-25T19:00:00,748,7,3,4,Montréal Canadiens,3,New York Islanders
748,2023020749,2024-01-25T19:00:00,749,7,4,2,Ottawa Senators,3,Boston Bruins
749,2023020750,2024-01-25T19:00:00,750,7,3,6,Tampa Bay Lightning,3,Arizona Coyotes
750,2023020751,2024-01-25T20:00:00,751,7,4,4,Dallas Stars,3,Anaheim Ducks
751,2023020752,2024-01-25T20:00:00,752,7,3,2,Minnesota Wild,3,Nashville Predators
752,2023020753,2024-01-25T21:00:00,753,7,3,2,Calgary Flames,5,Columbus Blue Jackets
753,2023020754,2024-01-25T21:00:00,754,7,3,3,Edmonton Oilers,0,Chicago Blackhawks
754,2023020755,2024-01-26T19:00:00,755,7,3,2,New York Rangers,5,Vegas Golden Knights
755,2023020756,2024-01-26T19:00:00,756,7,5,2,Pittsburgh Penguins,3,Florida Panthers
756,2023020757,2024-01-26T21:00:00,757,7,3,5,Colorado Avalanche,1,Los Angeles Kings
757,2023020758,2024-01-26T22:00:00,758,7,4,3,Seattle Kraken,4,St. Louis Blues
758,2023020759,2024-01-27T12:30:00,759,7,3,2,Philadelphia Flyers,6,Boston Bruins
759,2023020760,2024-01-27T14:00:00,760,7,4,5,Dallas Stars,4,Washington Capitals
760,2023020761,2024-01-27T16:00:00,761,7,3,4,Edmonton Oilers,1,Nashville Predators
761,2023020762,2024-01-27T16:00:00,762,7,3,2,San Jose Sharks,5,Buffalo Sabres
762,2023020763,2024-01-27T19:00:00,763,7,3,3,Carolina Hurricanes,1,Arizona Coyotes
763,2023020764,2024-01-27T20:00:00,764,7,3,5,Detroit Red Wings,2,Vegas Golden Knights
764,2023020765,2024-01-27T19:00:00,765,7,3,2,Ottawa Senators,7,New York Rangers
765,2023020766,2024-01-27T19:00:00,766,7,4,3,Pittsburgh Penguins,2,Montréal Canadiens
766,2023020767,2024-01-27T19:00:00,767,7,3,6,Tampa Bay Lightning,3,New Jersey Devils
767,2023020768,2024-01-27T19:00:00,768,7,3,2,Winnipeg Jets,4,Toronto Maple Leafs
768,2023020769,2024-01-27T19:30:00,769,7,4,2,New York Islanders,3,Florida Panthers
769,2023020770,2024-01-27T21:00:00,770,7,3,2,Minnesota Wild,3,Anaheim Ducks
770,2023020771,2024-01-27T22:00:00,771,7,3,1,Calgary Flames,0,Chicago Blackhawks
771,2023020772,2024-01-27T22:00:00,772,7,4,5,Vancouver Canucks,4,Columbus Blue Jackets
772,2023020773,2024-01-28T14:00:00,773,7,4,4,St. Louis Blues,3,Los Angeles Kings
773,2023020774,2024-01-28T21:00:00,774,7,3,4,Seattle Kraken,2,Columbus Blue Jackets
774,2023020775,2024-01-29T19:00:00,775,7,4,4,Ottawa Senators,3,Nashville Predators
775,2023020776,2024-01-30T20:00:00,776,7,3,0,St. Louis Blues,1,Columbus Blue Jackets
776,2023020777,2024-01-30T22:30:00,777,7,3,2,San Jose Sharks,0,Seattle Kraken
777,2023020778,2024-01-31T19:00:00,778,7,4,2,Detroit Red Wings,3,Ottawa Senators
778,2023020779,2024-01-31T19:30:00,779,7,3,2,Nashville Predators,4,Los Angeles Kings
779,2023020780,2024-01-31T22:30:00,780,7,4,3,Anaheim Ducks,2,San Jose Sharks
780,2023020781,2024-02-05T19:00:00,781,7,4,2,New York Rangers,1,Colorado Avalanche
781,2023020782,2024-02-05T19:00:00,782,7,3,2,Toronto Maple Leafs,3,New York Islanders
782,2023020783,2024-02-06T19:00:00,783,7,3,1,Boston Bruins,4,Calgary Flames
783,2023020784,2024-02-06T19:00:00,784,7,3,1,Buffalo Sabres,2,Dallas Stars
784,2023020785,2024-02-06T19:00:00,785,7,3,2,Carolina Hurricanes,3,Vancouver Canucks
785,2023020786,2024-02-06T19:00:00,786,7,3,1,Florida Panthers,2,Philadelphia Flyers
786,2023020787,2024-02-06T19:30:00,787,7,3,5,New Jersey Devils,3,Colorado Avalanche
787,2023020788,2024-02-06T19:00:00,788,7,3,3,Pittsburgh Penguins,0,Winnipeg Jets
788,2023020789,2024-02-06T19:00:00,789,7,3,2,Washington Capitals,5,Montréal Canadiens
789,2023020790,2024-02-06T22:00:00,790,7,3,3,Vegas Golden Knights,1,Edmonton Oilers
790,2023020791,2024-02-07T19:00:00,791,7,3,3,New York Rangers,1,Tampa Bay Lightning
791,2023020792,2024-02-07T19:00:00,792,7,3,5,Toronto Maple Leafs,4,Dallas Stars
792,2023020793,2024-02-07T21:30:00,793,7,3,1,Chicago Blackhawks,2,Minnesota Wild
793,2023020794,2024-02-08T19:00:00,794,7,3,4,Boston Bruins,0,Vancouver Canucks
794,2023020795,2024-02-08T19:00:00,795,7,3,4,Florida Panthers,2,Washington Capitals
795,2023020796,2024-02-08T19:00:00,796,7,3,3,New Jersey Devils,5,Calgary Flames
796,2023020797,2024-02-08T19:00:00,797,7,3,4,Philadelphia Flyers,1,Winnipeg Jets
797,2023020798,2024-02-08T20:00:00,798,7,3,6,New York Islanders,2,Tampa Bay Lightning
798,2023020799,2024-02-08T19:00:00,799,7,3,5,Carolina Hurricanes,2,Colorado Avalanche
799,2023020800,2024-02-08T21:00:00,800,7,3,2,Arizona Coyotes,3,Vegas Golden Knights
800,2023020801,2024-02-09T20:00:00,801,7,3,3,Minnesota Wild,2,Pittsburgh Penguins
801,2023020802,2024-02-09T20:30:00,802,7,4,3,Chicago Blackhawks,4,New York Rangers
802,2023020803,2024-02-09T22:00:00,803,7,3,3,Anaheim Ducks,5,Edmonton Oilers
803,2023020804,2024-02-10T13:00:00,804,7,3,1,Buffalo Sabres,3,St. Louis Blues
804,2023020805,2024-02-10T13:00:00,805,7,4,4,Detroit Red Wings,3,Vancouver Canucks
805,2023020806,2024-02-10T13:00:00,806,7,3,2,Montréal Canadiens,3,Dallas Stars
806,2023020807,2024-02-10T13:00:00,807,7,3,2,New York Islanders,5,Calgary Flames
807,2023020808,2024-02-10T15:30:00,808,7,3,0,Boston Bruins,3,Washington Capitals
808,2023020809,2024-02-10T18:00:00,809,7,3,4,Florida Panthers,0,Colorado Avalanche
809,2023020810,2024-02-10T19:00:00,810,7,4,1,Carolina Hurricanes,0,New Jersey Devils
810,2023020811,2024-02-10T19:00:00,811,7,3,2,Columbus Blue Jackets,4,Tampa Bay Lightning
811,2023020812,2024-02-10T19:00:00,812,7,3,5,Ottawa Senators,3,Toronto Maple Leafs
812,2023020813,2024-02-10T19:00:00,813,7,3,3,Philadelphia Flyers,2,Seattle Kraken
813,2023020814,2024-02-10T19:00:00,814,7,3,2,Winnipeg Jets,1,Pittsburgh Penguins
814,2023020815,2024-02-10T20:00:00,815,7,4,5,Nashville Predators,4,Arizona Coyotes
815,2023020816,2024-02-10T22:00:00,816,7,3,4,Los Angeles Kings,0,Edmonton Oilers
816,2023020817,2024-02-11T13:00:00,817,7,3,2,Montréal Canadiens,7,St. Louis Blues
817,2023020818,2024-02-11T13:30:00,818,7,4,2,Washington Capitals,3,Vancouver Canucks
818,2023020819,2024-02-12T19:00:00,819,7,3,3,New Jersey Devils,1,Seattle Kraken
819,2023020820,2024-02-12T19:00:00,820,7,3,2,New York Rangers,0,Calgary Flames
820,2023020821,2024-02-12T19:00:00,821,7,3,5,Philadelphia Flyers,3,Arizona Coyotes
821,2023020822,2024-02-12T22:00:00,822,7,3,3,Vegas Golden Knights,5,Minnesota Wild
822,2023020823,2024-02-13T19:00:00,823,7,5,2,Boston Bruins,3,Tampa Bay Lightning
823,2023020824,2024-02-13T19:00:00,824,7,3,7,Buffalo Sabres,0,Los Angeles Kings
824,2023020825,2024-02-13T19:00:00,825,7,3,5,Montréal Canadiens,0,Anaheim Ducks
825,2023020826,2024-02-13T19:00:00,826,7,3,6,Ottawa Senators,3,Columbus Blue Jackets
826,2023020827,2024-02-13T19:00:00,827,7,3,4,Toronto Maple Leafs,1,St. Louis Blues
827,2023020828,2024-02-13T19:00:00,828,7,3,3,Washington Capitals,6,Colorado Avalanche
828,2023020829,2024-02-13T19:30:00,829,7,5,1,New York Islanders,2,Seattle Kraken
829,2023020830,2024-02-13T20:00:00,830,7,3,4,Dallas Stars,2,Carolina Hurricanes
830,2023020831,2024-02-13T20:00:00,831,7,3,2,Nashville Predators,4,New Jersey Devils
831,2023020832,2024-02-13T20:30:00,832,7,3,2,Chicago Blackhawks,4,Vancouver Canucks
832,2023020833,2024-02-13T21:00:00,833,7,3,8,Edmonton Oilers,4,Detroit Red Wings
833,2023020834,2024-02-14T19:30:00,834,7,3,2,Pittsburgh Penguins,5,Florida Panthers
834,2023020835,2024-02-14T19:30:00,835,7,3,1,Winnipeg Jets,0,San Jose Sharks
835,2023020836,2024-02-14T21:30:00,836,7,3,1,Arizona Coyotes,3,Minnesota Wild
836,2023020837,2024-02-15T19:00:00,837,7,3,1,Boston Bruins,4,Seattle Kraken
837,2023020838,2024-02-15T19:00:00,838,7,3,0,Buffalo Sabres,4,Florida Panthers
838,2023020839,2024-02-15T19:00:00,839,7,3,1,New Jersey Devils,2,Los Angeles Kings
839,2023020840,2024-02-15T19:00:00,840,7,3,7,New York Rangers,4,Montréal Canadiens
840,2023020841,2024-02-15T19:00:00,841,7,3,1,Ottawa Senators,5,Anaheim Ducks
841,2023020842,2024-02-15T19:00:00,842,7,3,6,Tampa Bay Lightning,3,Colorado Avalanche
842,2023020843,2024-02-15T19:00:00,843,7,4,4,Toronto Maple Leafs,3,Philadelphia Flyers
843,2023020844,2024-02-15T20:00:00,844,7,3,6,St. Louis Blues,3,Edmonton Oilers
844,2023020845,2024-02-15T20:30:00,845,7,3,1,Chicago Blackhawks,4,Pittsburgh Penguins
845,2023020846,2024-02-15T21:00:00,846,7,3,3,Calgary Flames,6,San Jose Sharks
846,2023020847,2024-02-15T20:00:00,847,7,3,2,Nashville Predators,9,Dallas Stars
