,PlayerID,Player,Position,Team,Age,Games Played,Goals,Assists,Points
500,8479336.0,Carl Grundstrom,R,LAK,26,50.0,8.0,4.0,12.0
501,8481704.0,Juuso Parssinen,C,NSH,22,44.0,8.0,4.0,12.0
502,8471709.0,Marc-Edouard Vlasic,D,SJS,36,57.0,6.0,6.0,12.0
503,8478421.0,A.J. Greer,L,CGY,27,59.0,6.0,6.0,12.0
504,8479393.0,Noah Gregor,C,TOR,25,63.0,6.0,6.0,12.0
505,8477846.0,Ryan Carpenter,C,SJS,32,62.0,5.0,7.0,12.0
506,8478585.0,Derek Ryan,C,EDM,37,70.0,5.0,7.0,12.0
507,8479414.0,Nathan Bastian,R,NJD,26,54.0,5.0,7.0,12.0
508,8479671.0,Mathieu Olivier,R,CBJ,26,54.0,5.0,7.0,12.0
509,8476624.0,Barclay Goodrow,C,NYR,30,80.0,4.0,8.0,12.0
510,8476919.0,Chris Tierney,C,NJD,29,52.0,4.0,8.0,12.0
511,8477015.0,Connor Brown,R,EDM,29,71.0,4.0,8.0,12.0
512,8477406.0,Mattias Janmark,C,EDM,31,71.0,4.0,8.0,12.0
513,8479543.0,Michael Pezzetta,L,MTL,25,61.0,3.0,9.0,12.0
514,8475825.0,Jani Hakanpää,D,DAL,31,64.0,2.0,10.0,12.0
515,8479980.0,Nicolas Hague,D,VGK,25,73.0,2.0,10.0,12.0
516,8476822.0,Luke Glendening,C,TBL,34,81.0,10.0,1.0,11.0
517,8482133.0,Thomas Bordeleau,C,SJS,21,27.0,6.0,5.0,11.0
518,8480025.0,MacKenzie Entwistle,R,CHI,24,67.0,5.0,6.0,11.0
519,8480806.0,Isac Lundestrom,C,ANA,24,46.0,5.0,6.0,11.0
520,8475750.0,Jon Merrill,D,MIN,31,65.0,4.0,7.0,11.0
521,8477950.0,Tony DeAngelo,D,CAR,28,31.0,3.0,8.0,11.0
522,8481567.0,Henry Thrun,D,SJS,22,51.0,3.0,8.0,11.0
523,8474013.0,Ian Cole,D,VAN,34,78.0,2.0,9.0,11.0
524,8476891.0,Matt Grzelcyk,D,BOS,29,63.0,2.0,9.0,11.0
525,8480058.0,Pierre-Olivier Joseph,D,PIT,24,52.0,2.0,9.0,11.0
526,8479576.0,Vincent Desharnais,D,EDM,27,78.0,1.0,10.0,11.0
527,8480860.0,Kevin Bahl,D,NJD,23,82.0,1.0,10.0,11.0
528,8470610.0,Zach Parise,L,COL,39,30.0,5.0,5.0,10.0
529,8474040.0,Sam Gagner,C,EDM,34,28.0,5.0,5.0,10.0
530,8476858.0,Phillip Di Giuseppe,L,VAN,30,51.0,5.0,5.0,10.0
531,8480355.0,Mark Kastelic,C,OTT,24,63.0,5.0,5.0,10.0
532,8475177.0,Calvin de Haan,D,TBL,32,59.0,3.0,7.0,10.0
533,8477384.0,Josh Brown,D,ARI,29,51.0,3.0,7.0,10.0
534,8480184.0,Gustav Lindström,D,ANA,25,46.0,3.0,7.0,10.0
535,8480762.0,Eric Robinson,L,BUF,28,47.0,3.0,7.0,10.0
536,8480849.0,Barrett Hayton,C,ARI,23,33.0,3.0,7.0,10.0
537,8482142.0,Jamie Drysdale,D,PHI,21,34.0,3.0,7.0,10.0
538,8482964.0,Arber Xhekaj,D,MTL,22,44.0,3.0,7.0,10.0
539,8477018.0,Ben Hutton,D,VGK,30,41.0,2.0,8.0,10.0
540,8480880.0,Jakub Lauko,C,BOS,23,60.0,2.0,8.0,10.0
541,8481093.0,Rafael Harvey-Pinard,L,MTL,24,45.0,2.0,8.0,10.0
542,8477971.0,Andreas Englund,D,LAK,27,82.0,1.0,9.0,10.0
543,8479369.0,Andrew Peeke,D,CBJ,25,38.0,1.0,9.0,10.0
544,8479982.0,Conor Timmins,D,TOR,25,25.0,1.0,9.0,10.0
545,8480871.0,Adam Boqvist,D,CBJ,23,35.0,1.0,9.0,10.0
546,8483460.0,David Jiricek,D,CBJ,20,43.0,1.0,9.0,10.0
547,8471274.0,Alex Goligoski,D,MIN,38,36.0,0.0,10.0,10.0
548,8479439.0,Jacob MacDonald,D,SJS,30,34.0,7.0,2.0,9.0
549,8477353.0,Tyler Motte,C,TBL,28,69.0,6.0,3.0,9.0
550,8479339.0,Patrik Laine,L,CBJ,25,18.0,6.0,3.0,9.0
551,8479718.0,Alex Barré-Boulet,C,TBL,26,36.0,6.0,3.0,9.0
552,8482077.0,Dylan Holloway,L,EDM,22,38.0,6.0,3.0,9.0
553,8477989.0,Christian Dvorak,C,MTL,27,30.0,5.0,4.0,9.0
554,8479328.0,Julien Gauthier,R,NYI,26,27.0,5.0,4.0,9.0
555,8479968.0,Vinni Lettieri,C,MIN,28,46.0,5.0,4.0,9.0
556,8476525.0,Colin Miller,D,NJD,31,46.0,4.0,5.0,9.0
557,8470966.0,Mark Giordano,D,TOR,40,46.0,3.0,6.0,9.0
558,8478028.0,Fredrik Olofsson,L,COL,27,57.0,3.0,6.0,9.0
559,8480008.0,Adam Ruzicka,C,ARI,24,42.0,3.0,6.0,9.0
560,8481641.0,Joel Kiviranta,L,COL,27,56.0,3.0,6.0,9.0
561,8482679.0,Matt Coronato,R,CGY,21,34.0,3.0,6.0,9.0
562,8476960.0,Andreas Athanasiou,C,CHI,29,28.0,2.0,7.0,9.0
563,8478099.0,Kevin Labanc,R,SJS,28,46.0,2.0,7.0,9.0
564,8480222.0,Sebastian Aho,D,NYI,27,58.0,2.0,7.0,9.0
565,8480848.0,Ty Dellandrea,C,DAL,23,42.0,2.0,7.0,9.0
566,8481708.0,Zac Jones,D,NYR,23,31.0,2.0,7.0,9.0
567,8478399.0,Jonas Siegenthaler,D,NJD,26,57.0,1.0,8.0,9.0
568,8481527.0,Kaedan Korczak,D,VGK,22,26.0,1.0,8.0,9.0
569,8481537.0,Nikita Okhotiuk,D,SJS,23,52.0,1.0,8.0,9.0
570,8475797.0,Jarred Tinordi,D,CHI,31,52.0,0.0,9.0,9.0
571,8479372.0,Josh Mahura,D,FLA,25,30.0,0.0,9.0,9.0
572,8477478.0,William Carrier,L,VGK,29,39.0,6.0,2.0,8.0
573,8474709.0,Matt Martin,L,NYI,34,57.0,4.0,4.0,8.0
574,8480252.0,Cole Guttman,C,CHI,24,27.0,4.0,4.0,8.0
575,8481058.0,Jesse Ylönen,R,MTL,24,59.0,4.0,4.0,8.0
576,8477541.0,Dakota Mermis,D,MIN,29,47.0,3.0,5.0,8.0
577,8478211.0,Dryden Hunt,L,CGY,28,28.0,3.0,5.0,8.0
578,8474618.0,Marco Scandella,D,STL,33,65.0,2.0,6.0,8.0
579,8476329.0,Travis Boyd,C,ARI,30,16.0,2.0,6.0,8.0
580,8476473.0,Connor Murphy,D,CHI,30,46.0,2.0,6.0,8.0
581,8477335.0,Kyle Burroughs,D,SJS,28,73.0,2.0,6.0,8.0
582,8480196.0,Jacob Bryson,D,BUF,26,36.0,1.0,7.0,8.0
583,8478450.0,Parker Wotherspoon,D,BOS,26,41.0,0.0,8.0,8.0
584,8480950.0,Ilya Lyubushkin,D,ANA,29,74.0,0.0,8.0,8.0
585,8479066.0,Ryan Lomberg,L,FLA,29,75.0,5.0,2.0,7.0
586,8477930.0,Pierre-Edouard Bellemare,L,SEA,38,40.0,4.0,3.0,7.0
587,8478569.0,Noel Acciari,C,PIT,32,55.0,4.0,3.0,7.0
588,8482241.0,Radim Zohorna,L,PIT,27,33.0,4.0,3.0,7.0
589,8479346.0,Dillon Dube,C,CGY,25,43.0,3.0,4.0,7.0
590,8481019.0,David Gustafsson,C,WPG,23,39.0,3.0,4.0,7.0
591,8482496.0,Nils Aman,C,VAN,23,43.0,3.0,4.0,7.0
592,8482624.0,Daniil Miromanov,D,VGK,26,24.0,3.0,4.0,7.0
593,8478408.0,Travis Dermott,D,ARI,27,50.0,2.0,5.0,7.0
594,8479458.0,Nikita Zaitsev,D,CHI,32,38.0,2.0,5.0,7.0
595,8480084.0,Nick DeSimone,D,NJD,29,34.0,2.0,5.0,7.0
596,8481167.0,Brayden Pachal,D,CGY,24,50.0,2.0,5.0,7.0
597,8482652.0,Walker Duehr,R,CGY,26,40.0,2.0,5.0,7.0
598,8474568.0,Luke Schenn,D,NSH,34,63.0,1.0,6.0,7.0
599,8478104.0,Sammy Blais,L,STL,27,53.0,1.0,6.0,7.0
600,8478454.0,Noah Juulsen,D,VAN,26,54.0,1.0,6.0,7.0
601,8478502.0,Dennis Gilbert,D,CGY,27,34.0,1.0,6.0,7.0
602,8479442.0,Troy Stecher,D,ARI,29,54.0,1.0,6.0,7.0
603,8480807.0,Mattias Samuelsson,D,BUF,23,41.0,1.0,6.0,7.0
604,8482516.0,Matthew Kessel,D,STL,23,39.0,1.0,6.0,7.0
605,8482176.0,Wyatt Kaiser,D,CHI,21,32.0,0.0,7.0,7.0
606,8473446.0,Erik Johnson,D,BUF,35,67.0,5.0,1.0,6.0
607,8471817.0,Ryan Reaves,R,TOR,36,49.0,4.0,2.0,6.0
608,8479370.0,Tyson Jost,C,BUF,25,43.0,3.0,3.0,6.0
609,8474612.0,Travis Hamonic,D,OTT,33,48.0,2.0,4.0,6.0
610,8477369.0,Carson Soucy,D,VAN,29,40.0,2.0,4.0,6.0
611,8477931.0,Tomas Nosek,L,NJD,31,36.0,2.0,4.0,6.0
612,8477944.0,Jakub Vrana,L,STL,27,21.0,2.0,4.0,6.0
613,8480789.0,Oliver Wahlstrom,R,NYI,23,32.0,2.0,4.0,6.0
614,8481013.0,Jonatan Berggren,R,DET,23,12.0,2.0,4.0,6.0
615,8482730.0,Brandt Clarke,D,LAK,20,16.0,2.0,4.0,6.0
616,8476441.0,Joel Edmundson,D,WSH,30,53.0,1.0,5.0,6.0
617,8480078.0,Filip Chytil,C,NYR,24,10.0,0.0,6.0,6.0
618,8482192.0,Isaak Phillips,D,CHI,22,33.0,0.0,6.0,6.0
619,8483524.0,Shane Wright,C,SEA,19,8.0,4.0,1.0,5.0
620,8477962.0,Brendan Lemieux,L,CAR,27,32.0,3.0,2.0,5.0
621,8479536.0,Axel Jonsson-Fjallby,L,WPG,25,26.0,2.0,3.0,5.0
622,8481147.0,Reese Johnson,C,CHI,25,42.0,2.0,3.0,5.0
623,8481422.0,Jacob Lucchini,C,MIN,28,40.0,2.0,3.0,5.0
624,8481541.0,Samuel Bolduc,D,NYI,23,34.0,2.0,3.0,5.0
625,8471686.0,Marc Staal,D,PHI,36,35.0,1.0,4.0,5.0
626,8474009.0,Nick Bonino,C,NYR,35,45.0,1.0,4.0,5.0
627,8476952.0,Dominic Toninato,C,WPG,29,15.0,1.0,4.0,5.0
628,8477810.0,Joel Hanley,D,DAL,32,42.0,1.0,4.0,5.0
629,8477938.0,Haydn Fleury,D,TBL,27,24.0,1.0,4.0,5.0
630,8479547.0,Matthew Phillips,R,PIT,25,31.0,1.0,4.0,5.0
631,8480245.0,Olle Lycksell,R,PHI,24,18.0,1.0,4.0,5.0
632,8481122.0,Simon Benoit,D,TOR,25,64.0,1.0,4.0,5.0
633,8474716.0,Jared Spurgeon,D,MIN,34,16.0,0.0,5.0,5.0
634,8475718.0,Justin Holl,D,DET,31,38.0,0.0,5.0,5.0
635,8475906.0,John Klingberg,D,TOR,31,14.0,0.0,5.0,5.0
636,8476429.0,Scott Mayfield,D,NYI,31,41.0,0.0,5.0,5.0
637,8478452.0,Caleb Jones,D,COL,26,25.0,0.0,5.0,5.0
638,8478051.0,Max Willman,C,NJD,28,18.0,3.0,1.0,4.0
639,8479291.0,Kevin Rooney,C,CGY,30,33.0,3.0,1.0,4.0
640,8479344.0,Jesse Puljujarvi,R,PIT,25,22.0,3.0,1.0,4.0
641,8475766.0,Austin Watson,L,TBL,31,33.0,2.0,2.0,4.0
642,8475791.0,Taylor Hall,L,CHI,32,10.0,2.0,2.0,4.0
643,8476867.0,Brendan Gaunce,C,CBJ,29,24.0,2.0,2.0,4.0
644,8479981.0,Jonah Gadjovich,L,FLA,25,39.0,2.0,2.0,4.0
645,8481056.0,Spencer Stastney,D,NSH,23,20.0,2.0,2.0,4.0
646,8475235.0,Nicolas Deslauriers,L,PHI,32,60.0,1.0,3.0,4.0
647,8475752.0,Tyler Pitlick,C,NYR,32,34.0,1.0,3.0,4.0
648,8476442.0,Matt Nieto,L,PIT,31,22.0,1.0,3.0,4.0
649,8476913.0,Devin Shore,C,SEA,29,21.0,1.0,3.0,4.0
650,8477244.0,Chad Ruhwedel,D,PIT,33,52.0,1.0,3.0,4.0
651,8477499.0,Rasmus Ristolainen,D,PHI,29,31.0,1.0,3.0,4.0
652,8477527.0,Ross Johnston,L,ANA,29,68.0,1.0,3.0,4.0
653,8478451.0,Ethan Bear,D,WSH,26,24.0,1.0,3.0,4.0
654,8479379.0,Givani Smith,R,SJS,25,36.0,1.0,3.0,4.0
655,8479994.0,Jaret Anderson-Dolan,C,LAK,24,31.0,1.0,3.0,4.0
656,8481532.0,Alex Turcotte,C,LAK,22,20.0,1.0,3.0,4.0
657,8481609.0,Vladislav Kolyachonok,D,ARI,22,5.0,1.0,3.0,4.0
658,8475762.0,Derek Forbort,D,BOS,31,35.0,0.0,4.0,4.0
659,8478424.0,Jansen Harkins,C,PIT,26,45.0,0.0,4.0,4.0
660,8477073.0,Kurtis MacDermid,D,COL,29,45.0,2.0,1.0,3.0
661,8478078.0,Rourke Chartier,C,OTT,27,37.0,2.0,1.0,3.0
662,8479772.0,Zack MacEwen,R,OTT,27,30.0,2.0,1.0,3.0
663,8480441.0,Trey Fix-Wolansky,R,CBJ,24,11.0,2.0,1.0,3.0
664,8480468.0,James Hamblin,L,EDM,24,31.0,2.0,1.0,3.0
665,8480776.0,Sheldon Rempal,R,VGK,28,9.0,2.0,1.0,3.0
666,8476934.0,Brock McGinn,L,ANA,29,24.0,1.0,2.0,3.0
667,8476994.0,Vinnie Hinostroza,C,PIT,29,14.0,1.0,2.0,3.0
668,8478409.0,Anthony Richard,C,BOS,27,9.0,1.0,2.0,3.0
669,8478904.0,Steven Lorentz,C,FLA,27,38.0,1.0,2.0,3.0
670,8479972.0,Mason Shaw,C,MIN,25,20.0,1.0,2.0,3.0
671,8480007.0,Jonas Rondbjerg,R,VGK,24,20.0,1.0,2.0,3.0
672,8480823.0,Alexander Alexeyev,D,WSH,24,39.0,1.0,2.0,3.0
673,8481592.0,Jakob Pelletier,L,CGY,22,13.0,1.0,2.0,3.0
674,8483570.0,Ben Meyers,C,COL,25,23.0,1.0,2.0,3.0
675,8480853.0,Liam Foudy,C,NSH,23,13.0,0.0,3.0,3.0
676,8475780.0,Chris Wagner,R,BOS,32,13.0,1.0,1.0,2.0
677,8477454.0,Adam Erne,L,EDM,28,24.0,1.0,1.0,2.0
678,8478495.0,Denis Gurianov,R,NSH,26,18.0,1.0,1.0,2.0
679,8479362.0,Riley Tufte,L,COL,25,5.0,1.0,1.0,2.0
680,8479378.0,Logan Stanley,D,WPG,25,25.0,1.0,1.0,2.0
681,8480292.0,Carson Meyer,R,CBJ,26,14.0,1.0,1.0,2.0
682,8481006.0,Tyler Tucker,D,STL,23,26.0,1.0,1.0,2.0
683,8482101.0,Danil Gushchin,L,SJS,21,4.0,1.0,1.0,2.0
684,8482762.0,Simon Edvinsson,D,DET,20,16.0,1.0,1.0,2.0
685,8473473.0,Milan Lucic,L,BOS,35,4.0,0.0,2.0,2.0
686,8476988.0,Matt Benning,D,SJS,29,14.0,0.0,2.0,2.0
687,8477034.0,Jaycob Megna,D,CHI,31,44.0,0.0,2.0,2.0
688,8477464.0,Nic Petan,C,MIN,28,6.0,0.0,2.0,2.0
689,8477851.0,Jordan Oesterle,D,CGY,31,22.0,0.0,2.0,2.0
690,8478146.0,Matthew Highmore,C,OTT,27,7.0,0.0,2.0,2.0
691,8480070.0,Ian Mitchell,D,BOS,24,13.0,0.0,2.0,2.0
692,8480870.0,Bo Groulx,C,ANA,23,45.0,0.0,2.0,2.0
693,8481043.0,Cole Koepke,L,TBL,25,9.0,0.0,2.0,2.0
694,8481161.0,Jake Christiansen,D,CBJ,24,12.0,0.0,2.0,2.0
695,8481521.0,Ronnie Attard,D,PHI,24,12.0,0.0,2.0,2.0
696,8481523.0,Kirby Dach,C,MTL,22,2.0,0.0,2.0,2.0
697,8481543.0,Nikita Alexandrov,C,STL,23,23.0,0.0,2.0,2.0
698,8481550.0,Adam Beckman,L,MIN,22,11.0,0.0,2.0,2.0
699,8481598.0,Philip Broberg,D,EDM,22,12.0,0.0,2.0,2.0
700,8481617.0,Vasily Podkolzin,R,VAN,22,19.0,0.0,2.0,2.0
701,8481751.0,Lukas Rousek,R,BUF,24,15.0,0.0,2.0,2.0
702,8482451.0,Mikael Pyyhtia,L,CBJ,22,17.0,0.0,2.0,2.0
703,8479421.0,Jacob Moverare,D,LAK,25,24.0,1.0,0.0,1.0
704,8479546.0,Oskar Steen,C,BOS,25,34.0,1.0,0.0,1.0
705,8480021.0,Jack Studnicka,C,SJS,24,22.0,1.0,0.0,1.0
706,8480836.0,Jonathan Gruden,C,PIT,23,13.0,1.0,0.0,1.0
707,8480874.0,Adam Ginning,D,PHI,23,9.0,1.0,0.0,1.0
708,8481077.0,John Leonard,L,NSH,25,6.0,1.0,0.0,1.0
709,8481239.0,Samuel Fagemo,L,LAK,23,8.0,1.0,0.0,1.0
710,8481518.0,Nolan Foote,L,NJD,23,4.0,1.0,0.0,1.0
711,8481754.0,Nikita Nesterenko,C,ANA,22,3.0,1.0,0.0,1.0
712,8482147.0,Jean-Luc Foudy,C,COL,21,4.0,1.0,0.0,1.0
713,8483397.0,Marc McLaughlin,C,BOS,24,1.0,1.0,0.0,1.0
714,8483565.0,Nick Blankenburg,D,CBJ,25,12.0,1.0,0.0,1.0
715,8473563.0,Nicklas Backstrom,C,WSH,36,8.0,0.0,1.0,1.0
716,8474053.0,Logan Couture,C,SJS,34,6.0,0.0,1.0,1.0
717,8475278.0,Byron Froese,C,VGK,32,16.0,0.0,1.0,1.0
718,8475795.0,Dylan McIlrath,D,WSH,31,3.0,0.0,1.0,1.0
719,8477887.0,Patrick Brown,C,BOS,31,11.0,0.0,1.0,1.0
720,8478017.0,Mark Friedman,D,VAN,28,23.0,0.0,1.0,1.0
721,8478512.0,Austin Czarnik,C,DET,31,34.0,0.0,1.0,1.0
722,8479320.0,Max Lajoie,D,TOR,26,7.0,0.0,1.0,1.0
723,8479321.0,Lucas Johansen,D,WSH,26,6.0,0.0,1.0,1.0
724,8479348.0,Kale Clague,D,BUF,25,3.0,0.0,1.0,1.0
725,8479367.0,William Lockwood,R,FLA,25,26.0,0.0,1.0,1.0
726,8479984.0,Cal Foote,D,NJD,25,4.0,0.0,1.0,1.0
727,8480031.0,Max Comtois,L,ANA,24,1.0,0.0,1.0,1.0
728,8480157.0,Calle Rosen,D,STL,29,6.0,0.0,1.0,1.0
729,8480845.0,Rasmus Kupari,C,WPG,23,28.0,0.0,1.0,1.0
730,8480890.0,Jan Jenik,R,ARI,23,5.0,0.0,1.0,1.0
731,8481812.0,Nikolai Knyzhov,D,SJS,26,10.0,0.0,1.0,1.0
732,8482095.0,Tyler Kleven,D,OTT,21,9.0,0.0,1.0,1.0
733,8483597.0,Milos Kelemen,L,ARI,24,10.0,0.0,1.0,1.0
734,8470595.0,Eric Staal,C,FLA,39,0.0,0.0,0.0,0.0
735,8470638.0,Patrice Bergeron,C,BOS,38,0.0,0.0,0.0,0.0
736,8471276.0,David Krejci,C,BOS,37,0.0,0.0,0.0,0.0
737,8471303.0,Alexander Edler,D,LAK,37,0.0,0.0,0.0,0.0
738,8471669.0,Paul Stastny,C,CAR,38,0.0,0.0,0.0,0.0
739,8471794.0,Darren Helm,C,COL,36,0.0,0.0,0.0,0.0
740,8471873.0,Anton Stralman,D,BOS,37,0.0,0.0,0.0,0.0
741,8471887.0,Patric Hornqvist,R,FLA,36,0.0,0.0,0.0,0.0
742,8473544.0,Derick Brassard,C,OTT,36,0.0,0.0,0.0,0.0
743,8473548.0,Phil Kessel,R,VGK,36,0.0,0.0,0.0,0.0
744,8473604.0,Jonathan Toews,C,CHI,35,0.0,0.0,0.0,0.0
745,8474027.0,Justin Braun,D,PHI,36,0.0,0.0,0.0,0.0
746,8474089.0,Brad Malone,C,EDM,34,0.0,0.0,0.0,0.0
747,8474145.0,Robert Bortuzzo,D,NYI,34,27.0,0.0,0.0,0.0
748,8474161.0,Jakub Voracek,R,CBJ,34,0.0,0.0,0.0,0.0
749,8474162.0,Jake Muzzin,D,TOR,34,0.0,0.0,0.0,0.0
750,8474190.0,Wayne Simmonds,R,TOR,35,0.0,0.0,0.0,0.0
751,8474207.0,Nick Holden,D,OTT,36,0.0,0.0,0.0,0.0
752,8474218.0,Jason Demers,D,EDM,35,0.0,0.0,0.0,0.0
753,8474573.0,Josh Bailey,R,NYI,34,0.0,0.0,0.0,0.0
754,8474610.0,Zac Dalpe,C,FLA,34,0.0,0.0,0.0,0.0
755,8474613.0,Derek Stepan,C,CAR,33,0.0,0.0,0.0,0.0
756,8474628.0,Michael Stone,D,CGY,33,0.0,0.0,0.0,0.0
757,8474683.0,Derek Grant,C,ANA,33,0.0,0.0,0.0,0.0
758,8474697.0,Mark Borowiecki,D,NSH,34,0.0,0.0,0.0,0.0
759,8474818.0,Jordie Benn,D,TOR,36,0.0,0.0,0.0,0.0
760,8475160.0,Kyle Clifford,L,TOR,32,0.0,0.0,0.0,0.0
761,8475163.0,Alex Chiasson,R,DET,33,0.0,0.0,0.0,0.0
762,8475178.0,Zack Kassian,R,ARI,32,0.0,0.0,0.0,0.0
763,8475227.0,Chris Wideman,D,MTL,33,0.0,0.0,0.0,0.0
764,8475461.0,Andrew Agozzino,L,SJS,32,0.0,0.0,0.0,0.0
765,8475625.0,Matt Irwin,D,WSH,36,0.0,0.0,0.0,0.0
766,8475747.0,Patrik Nemeth,D,ARI,31,0.0,0.0,0.0,0.0
767,8475772.0,Riley Sheahan,C,BUF,32,0.0,0.0,0.0,0.0
768,8475857.0,Kevin Gravel,D,NSH,31,0.0,0.0,0.0,0.0
769,8475968.0,Alex Belzile,R,MTL,32,0.0,0.0,0.0,0.0
770,8476166.0,Taylor Fedun,D,PIT,35,0.0,0.0,0.0,0.0
771,8476310.0,Lukas Sedlak,C,PHI,30,0.0,0.0,0.0,0.0
772,8476326.0,Josh Archibald,R,PIT,31,0.0,0.0,0.0,0.0
773,8476390.0,Joseph Cramarossa,C,MIN,31,0.0,0.0,0.0,0.0
774,8476396.0,Steven Fogarty,C,MIN,30,0.0,0.0,0.0,0.0
775,8476404.0,Andy Andreoff,C,NYI,32,0.0,0.0,0.0,0.0
776,8476410.0,Josh Leivo,L,STL,30,0.0,0.0,0.0,0.0
777,8476439.0,Brett Ritchie,R,ARI,30,0.0,0.0,0.0,0.0
778,8476449.0,Scott Harrington,D,ANA,30,0.0,0.0,0.0,0.0
779,8476470.0,Nathan Beaulieu,D,ANA,31,0.0,0.0,0.0,0.0
780,8476779.0,Brad Hunt,D,COL,35,0.0,0.0,0.0,0.0
781,8476850.0,Ryan Murray,D,EDM,30,0.0,0.0,0.0,0.0
782,8476851.0,Alex Galchenyuk,C,COL,29,0.0,0.0,0.0,0.0
783,8476856.0,Matt Dumba,D,ARI,29,0.0,0.0,0.0,0.0
784,8476884.0,Derrick Pouliot,D,SJS,29,5.0,0.0,0.0,0.0
785,8476915.0,Jujhar Khaira,L,MIN,29,1.0,0.0,0.0,0.0
786,8476941.0,Connor Carrick,D,BOS,29,0.0,0.0,0.0,0.0
787,8476948.0,Charles Hudon,L,COL,29,0.0,0.0,0.0,0.0
788,8477126.0,Jayson Megna,C,ANA,33,1.0,0.0,0.0,0.0
789,8477210.0,Buddy Robinson,R,CHI,32,0.0,0.0,0.0,0.0
790,8477320.0,Anton Blidh,L,NYR,28,1.0,0.0,0.0,0.0
791,8477341.0,Andreas Johnsson,L,SJS,29,0.0,0.0,0.0,0.0
792,8477357.0,Saku Maenalanen,R,WPG,29,0.0,0.0,0.0,0.0
793,8477359.0,Tucker Poolman,D,VAN,30,0.0,0.0,0.0,0.0
794,8477401.0,John Hayden,C,SEA,28,2.0,0.0,0.0,0.0
795,8477433.0,Ben Harpur,D,NYR,28,0.0,0.0,0.0,0.0
796,8477460.0,Laurent Dauphin,C,ARI,28,0.0,0.0,0.0,0.0
797,8477462.0,Robert Hagg,D,ANA,28,5.0,0.0,0.0,0.0
798,8477463.0,Steven Santini,D,STL,28,0.0,0.0,0.0,0.0
799,8477467.0,Gustav Olofsson,D,SEA,29,1.0,0.0,0.0,0.0
800,8477471.0,Dillon Heatherington,D,OTT,28,0.0,0.0,0.0,0.0
801,8477482.0,Zach Sanford,L,CHI,29,0.0,0.0,0.0,0.0
802,8477520.0,Jean-Sebastien Dea,C,ARI,29,0.0,0.0,0.0,0.0
803,8477941.0,Nick Ritchie,L,CGY,28,0.0,0.0,0.0,0.0
804,8477981.0,Roland McKeown,D,NSH,27,0.0,0.0,0.0,0.0
805,8477993.0,Justin Kirkland,C,ARI,27,2.0,0.0,0.0,0.0
806,8478058.0,CJ Suess,L,SJS,29,0.0,0.0,0.0,0.0
807,8478062.0,Dysin Mayo,D,ARI,27,0.0,0.0,0.0,0.0
808,8478067.0,Oskar Lindblom,L,SJS,27,1.0,0.0,0.0,0.0
809,8478075.0,Anders Bjork,L,CHI,27,0.0,0.0,0.0,0.0
810,8478131.0,Ondrej Kase,R,CAR,28,0.0,0.0,0.0,0.0
811,8478147.0,Bokondji Imama,L,ARI,27,6.0,0.0,0.0,0.0
812,8478173.0,Hayden Hodgson,R,PHI,27,0.0,0.0,0.0,0.0
813,8478224.0,Luke Philp,C,CHI,28,0.0,0.0,0.0,0.0
814,8478367.0,Cole Bardreau,C,NYI,30,0.0,0.0,0.0,0.0
815,8478373.0,Nikita Soshnikov,R,NYI,30,0.0,0.0,0.0,0.0
816,8478400.0,Colin White,C,PIT,26,28.0,0.0,0.0,0.0
817,8478415.0,Jakub Zboril,D,BOS,26,0.0,0.0,0.0,0.0
818,8478431.0,Evgeny Svechnikov,L,SJS,27,0.0,0.0,0.0,0.0
819,8478446.0,Glenn Gawdin,C,ANA,26,1.0,0.0,0.0,0.0
820,8478455.0,Austin Wagner,L,CHI,26,0.0,0.0,0.0,0.0
821,8478465.0,Guillaume Brisebois,D,VAN,26,0.0,0.0,0.0,0.0
822,8478476.0,Kyle Capobianco,D,WPG,26,0.0,0.0,0.0,0.0
823,8478483.0,Mitchell Marner,R,TOR,26,0.0,0.0,0.0,0.0
824,8478491.0,Jacob Larsson,D,OTT,26,0.0,0.0,0.0,0.0
825,8478506.0,Gabriel Carlsson,D,WSH,26,0.0,0.0,0.0,0.0
826,8478841.0,Colton White,D,ANA,26,0.0,0.0,0.0,0.0
827,8478843.0,Denis Malgin,C,COL,26,0.0,0.0,0.0,0.0
828,8478846.0,Christian Wolanin,D,VAN,28,0.0,0.0,0.0,0.0
829,8478870.0,Rudolfs Balcers,L,TBL,26,0.0,0.0,0.0,0.0
830,8478881.0,Brett Seney,L,CHI,27,4.0,0.0,0.0,0.0
831,8478967.0,Lane Pederson,C,CBJ,26,0.0,0.0,0.0,0.0
832,8479026.0,Philippe Myers,D,TBL,26,5.0,0.0,0.0,0.0
833,8479252.0,Dan Renouf,D,BOS,29,0.0,0.0,0.0,0.0
834,8479304.0,Kyle Criscuolo,C,SJS,31,0.0,0.0,0.0,0.0
835,8479322.0,Wade Allison,R,PHI,26,0.0,0.0,0.0,0.0
836,8479329.0,Frederic Allard,D,MTL,26,0.0,0.0,0.0,0.0
837,8479333.0,Libor Hajek,D,NYR,25,0.0,0.0,0.0,0.0
838,8479335.0,Rasmus Asplund,C,NSH,26,0.0,0.0,0.0,0.0
839,8479338.0,Markus Niemelainen,D,EDM,25,0.0,0.0,0.0,0.0
